From,To,distance,time
571QE813,571QC824,5.215059146,20.86023658
571QE814,571QC824,4.960945854,19.84378342
571QE819,571QC824,3.699275267,14.79710107
571QE820,571QC824,4.08357011,16.33428044
571QE821,571QC824,4.466636254,17.86654501
571QE827,571QC824,4.671572827,18.68629131
571QE837,571QC824,3.747083237,14.98833295
571QC806,571QC824,3.588264986,14.35305995
571QC807,571QC824,3.587700735,14.35080294
571QC808,571QC824,3.139130397,12.55652159
571QE806,571QC824,5.325327553,21.30131021
571QE810,571QC824,5.06562024,20.26248096
571QE815,571QC824,6.461348133,25.84539253
571QE816,571QC824,6.551841539,26.20736616
571QE823,571QC824,6.109324956,24.43729982
571QE825,571QC824,5.968576661,23.87430664
571QE826,571QC824,5.230174955,20.92069982
571QE829,571QC824,6.71974779,26.87899116
571QE832,571QC824,6.79039123,27.16156492
571QE833,571QC824,5.417797884,21.67119153
571QC802,571QC828,3.789386198,15.15754479
571QC803,571QC828,3.418670301,13.6746812
571QC805,571QC828,1.925991573,7.703966293
571QC809,571QC828,3.532441768,14.12976707
571QC811,571QC828,2.408337353,9.633349411
571QC813,571QC828,2.422442502,9.689770009
571QC814,571QC828,1.761492426,7.045969706
571QC816,571QC828,1.285550341,5.142201363
571QC820,571QC828,1.053628985,4.214515942
571QC822,571QC828,2.056861825,8.227447301
571QC823,571QC828,2.230400533,8.921602133
571QC824,571QC828,2.039459385,8.15783754
571QC828,571QC828,0,0
571QC826,571QC828,1.652796875,6.611187501
571QD802,571QC828,8.106559563,32.42623825
571QD804,571QC828,7.512411148,30.04964459
571QD809,571QC828,7.129226439,28.51690576
571QD812,571QC828,6.480572706,25.92229082
571QD813,571QC828,6.979877642,27.91951057
571QD814,571QC828,5.692647637,22.77059055
571QD815,571QC828,7.394939586,29.57975834
571QD816,571QC828,7.075297498,28.30118999
571QD818,571QC828,6.773681871,27.09472748
571QD820,571QC828,5.076129365,20.30451746
571QD821,571QC828,7.988438655,31.95375462
571NF801,571QC828,5.003323674,20.0132947
571NF805,571QC828,4.970987665,19.88395066
571NF806,571QC828,6.121282603,24.48513041
571NF807,571QC828,3.37114006,13.48456024
571NF808,571QC828,7.242659424,28.97063769
571NF809,571QC828,6.952015081,27.80806032
571AG803,571QC828,3.29384428,13.17537712
571AG806,571QC828,2.721189276,10.8847571
571QE801,571QC828,5.56276578,22.25106312
571QE807,571QC828,4.653523915,18.61409566
571QE813,571QC828,6.999290641,27.99716257
571QE814,571QC828,6.755513475,27.0220539
571QE819,571QC828,5.219230071,20.87692028
571QE820,571QC828,5.463070489,21.85228195
571QE821,571QC828,5.776043055,23.10417222
571QE827,571QC828,6.584070226,26.33628091
571QE837,571QC828,5.598151108,22.39260443
571QC806,571QC828,4.931081531,19.72432613
571QC807,571QC828,4.930251214,19.72100486
571QC808,571QC828,4.482464966,17.92985986
571QE806,571QC828,7.290853729,29.16341492
571QE810,571QC828,7.098416919,28.39366767
571QE815,571QC828,8.499459422,33.99783769
571QE816,571QC828,8.59161884,34.36647536
571QE823,571QC828,8.105844011,32.42337604
571QE825,571QC828,7.988710969,31.95484388
571QE826,571QC828,7.251778396,29.00711359
571QE829,571QC828,8.646406709,34.58562684
571QE832,571QC828,8.651743832,34.60697533
571QE833,571QC828,7.45750453,29.83001812
571QC802,571QC826,3.150334342,12.60133737
571QC803,571QC826,2.757618731,11.03047493
571QC805,571QC826,1.88413456,7.536538242
571QC809,571QC826,2.809179414,11.23671766
571QC811,571QC826,1.889243502,7.556974009
571QC813,571QC826,2.444849644,9.779398575
571QC814,571QC826,1.951595116,7.806380464
571QC816,571QC826,0.374331454,1.497325815
571QC820,571QC826,0.967891517,3.87156607
571QC822,571QC826,0.760595313,3.042381254
571QC823,571QC826,1.417467806,5.669871223
571QC824,571QC826,1.779347511,7.117390043
571QC828,571QC826,1.652793424,6.611173695
571QC826,571QC826,0,0
571QD802,571QC826,6.791662167,27.16664867
571QD804,571QC826,6.267994775,25.0719791
571QD809,571QC826,5.670486253,22.68194501
571QD812,571QC826,5.12872883,20.51491532
571QD813,571QC826,5.46763521,21.87054084
571QD814,571QC826,4.329438612,17.31775445
571QD815,571QC826,6.037534521,24.15013808
571QD816,571QC826,6.097318314,24.38927326
571QD818,571QC826,6.109227084,24.43690834
571QD820,571QC826,4.033962145,16.13584858
571QD821,571QC826,6.862447529,27.44979012
571NF801,571QC826,5.721512587,22.88605035
571NF805,571QC826,5.802585815,23.21034326
571NF806,571QC826,6.94766895,27.7906758
571NF807,571QC826,4.16416551,16.65666204
571NF808,571QC826,8.517414538,34.06965815
571NF809,571QC826,7.985880494,31.94352198
571AG803,571QC826,1.939187693,7.756750772
571AG806,571QC826,1.362549067,5.450196266
571QE801,571QC826,5.090591023,20.36236409
571QE807,571QC826,4.744342939,18.97737176
571QE813,571QC826,6.938154175,27.7526167
571QE814,571QC826,6.681611452,26.72644581
571QE819,571QC826,5.478447675,21.9137907
571QE820,571QC826,5.854786126,23.4191445
571QE821,571QC826,6.231034434,24.92413774
571QE827,571QC826,6.315037774,25.2601511
571QE837,571QC826,5.453215503,21.81286201
571QC806,571QC826,5.351380491,21.40552196
571QC807,571QC826,5.350770881,21.40308352
571QC808,571QC826,4.897757677,19.59103071
571QE806,571QC826,6.892403714,27.56961486
571QE810,571QC826,6.445469177,25.78187671
571QE815,571QC826,7.764252435,31.05700974
571QE816,571QC826,7.79722967,31.18891868
571QE823,571QC826,7.60492012,30.41968048
571QE825,571QC826,7.395648681,29.58259472
571QE826,571QC826,6.664424358,26.65769743
571QE829,571QC826,8.322368759,33.28947504
571QE832,571QC826,8.454239914,33.81695966
571QE833,571QC826,6.681551794,26.72620718
571QC802,571QD802,4.786969072,19.14787629
571QC803,571QD802,5.009565099,20.0382604
571QC805,571QD802,6.497345249,25.989381
571QC809,571QD802,4.858020606,19.43208243
571QC811,571QD802,5.86036567,23.44146268
571QC813,571QD802,6.350922613,25.40369045
571QC814,571QD802,6.761858115,27.04743246
571QC816,571QD802,7.031710218,28.12684087
571QC820,571QD802,7.756163159,31.02465264
571QC822,571QD802,6.124367928,24.49747171
571QC823,571QD802,5.891442667,23.56577067
571QC824,571QD802,6.277177883,25.10871153
571QC828,571QD802,8.105834085,32.42333634
571QC826,571QD802,6.790898747,27.16359499
571QD802,571QD802,0,0
571QD804,571QD802,0.738697483,2.95478993
571QD809,571QD802,1.527032739,6.108130957
571QD812,571QD802,1.667331445,6.669325782
571QD813,571QD802,2.009285348,8.037141391
571QD814,571QD802,2.464253121,9.857012483
571QD815,571QD802,0.796401049,3.185604195
571QD816,571QD802,2.174857299,8.699429194
571QD818,571QD802,3.605112858,14.42045143
571QD820,571QD802,3.216203984,12.86481594
571QD821,571QD802,1.262172487,5.048689949
571NF801,571QD802,8.261953146,33.04781259
571NF805,571QD802,8.637938631,34.55175453
571NF806,571QD802,9.263301041,37.05320416
571NF807,571QD802,7.836140486,31.34456194
571NF808,571QD802,12.01538859,48.06155436
571NF809,571QD802,10.67949677,42.71798708
571AG803,571QD802,7.013501313,28.05400525
571AG806,571QD802,5.454163584,21.81665434
571QE801,571QD802,4.440034137,17.76013655
571QE807,571QD802,6.186288544,24.74515418
571QE813,571QD802,6.168012113,24.67204845
571QE814,571QD802,6.032632369,24.13052948
571QE819,571QD802,6.805422205,27.22168882
571QE820,571QD802,7.330385897,29.32154359
571QE821,571QD802,7.679083789,30.71633516
571QE827,571QD802,5.20767269,20.83069076
571QE837,571QD802,5.525776786,22.10310714
571QC806,571QD802,7.246508355,28.98603342
571QC807,571QD802,7.246959241,28.98783696
571QC808,571QD802,7.10516893,28.42067572
571QE806,571QD802,4.828048217,19.31219287
571QE810,571QD802,3.66412434,14.65649736
571QE815,571QD802,3.59886371,14.39545484
571QE816,571QD802,3.324100068,13.29640027
571QE823,571QD802,4.618662031,18.47464813
571QE825,571QD802,4.131271418,16.52508567
571QE826,571QD802,3.977715624,15.9108625
571QE829,571QD802,5.708032418,22.83212967
571QE832,571QD802,6.308464079,25.23385632
571QE833,571QD802,3.120522794,12.48209117
571QC802,571QD804,4.090792856,16.36317142
571QC803,571QD804,4.332508249,17.330033
571QC805,571QD804,5.845582681,23.38233072
571QC809,571QD804,4.18324446,16.73297784
571QC811,571QD804,5.217208617,20.86883447
571QC813,571QD804,5.670141974,22.68056789
571QC814,571QD804,6.106842637,24.42737055
571QC816,571QD804,6.485355409,25.94142163
571QC820,571QD804,7.224678376,28.89871351
571QC822,571QD804,5.572923399,22.2916936
571QC823,571QD804,5.284722451,21.1388898
571QC824,571QD804,5.633066826,22.53226731
571QC828,571QD804,7.511657392,30.04662957
571QC826,571QD804,6.267226895,25.06890758
571QD802,571QD804,0.738698406,2.954793624
571QD804,571QD804,0,0
571QD809,571QD804,1.586558261,6.346233042
571QD812,571QD804,1.274408125,5.0976325
571QD813,571QD804,2.075336554,8.301346218
571QD814,571QD804,2.006429351,8.025717402
571QD815,571QD804,0.772373315,3.089493259
571QD816,571QD804,1.500857265,6.003429059
571QD818,571QD804,2.927211695,11.70884678
571QD820,571QD804,2.532197918,10.12879167
571QD821,571QD804,0.909305798,3.637223191
571NF801,571QD804,7.523328014,30.09331205
571NF805,571QD804,7.899283398,31.59713359
571NF806,571QD804,8.528611707,34.11444683
571NF807,571QD804,7.111169779,28.44467912
571NF808,571QD804,11.27685648,45.10742592
571NF809,571QD804,9.944804597,39.77921839
571AG803,571QD804,6.659232528,26.63693011
571AG806,571QD804,4.912532827,19.65013131
571QE801,571QD804,3.706092789,14.82437116
571QE807,571QD804,5.447598076,21.7903923
571QE813,571QD804,5.4896558,21.9586232
571QE814,571QD804,5.343783954,21.37513582
571QE819,571QD804,6.069779191,24.27911677
571QE820,571QD804,6.596497016,26.38598806
571QE821,571QD804,6.948249069,27.79299627
571QE827,571QD804,4.51683773,18.06735092
571QE837,571QD804,4.796884684,19.18753874
571QC806,571QD804,6.508353373,26.03341349
571QC807,571QD804,6.508800534,26.03520214
571QC808,571QD804,6.366728877,25.46691551
571QE806,571QD804,4.189173569,16.75669427
571QE810,571QD804,3.018828687,12.07531475
571QE815,571QD804,3.161504068,12.64601627
571QE816,571QD804,2.927567359,11.71026943
571QE823,571QD804,4.067221487,16.26888595
571QE825,571QD804,3.584435675,14.3377427
571QE826,571QD804,3.346797955,13.38719182
571QE829,571QD804,5.167633668,20.67053467
571QE832,571QD804,5.741643755,22.96657502
571QE833,571QD804,2.524910142,10.09964057
571QC802,571QD809,4.308801607,17.23520643
571QC803,571QD809,4.420883314,17.68353326
571QC805,571QD809,5.741892555,22.96757022
571QC809,571QD809,4.267284393,17.06913757
571QC811,571QD809,5.093874237,20.37549695
571QC813,571QD809,5.72387197,22.89548788
571QC814,571QD809,6.011457675,24.0458307
571QC816,571QD809,5.955396151,23.8215846
571QC820,571QD809,6.634652528,26.53861011
571QC822,571QD809,5.081506395,20.32602558
571QC823,571QD809,5.003279865,20.01311946
571QC824,571QD809,5.499867711,21.99947084
571QC828,571QD809,7.128961682,28.51584673
571QC826,571QD809,5.670173199,22.68069279
571QD802,571QD809,1.52707639,6.108305561
571QD804,571QD809,1.5865334,6.346133601
571QD809,571QD809,0,0
571QD812,571QD809,0.956628043,3.82651217
571QD813,571QD809,0.496464969,1.985859875
571QD814,571QD809,1.527153482,6.108613927
571QD815,571QD809,0.829657416,3.318629664
571QD816,571QD809,2.878244345,11.51297738
571QD818,571QD809,4.191812551,16.76725021
571QD820,571QD809,2.819886577,11.27954631
571QD821,571QD809,2.489145732,9.956582928
571NF801,571QD809,8.17716148,32.70864592
571NF805,571QD809,8.51427559,34.05710236
571NF806,571QD809,9.296229086,37.18491634
571NF807,571QD809,7.460457149,29.8418286
571NF808,571QD809,11.89704103,47.5881641
571NF809,571QD809,10.69650493,42.78601972
571AG803,571QD809,5.628933274,22.51573309
571AG806,571QD809,4.409890758,17.63956303
571QE801,571QD809,4.612366076,18.44946431
571QE807,571QD809,6.12925203,24.51700812
571QE813,571QD809,6.672473754,26.68989502
571QE814,571QD809,6.490879843,25.96351937
571QE819,571QD809,6.86231004,27.44924016
571QE820,571QD809,7.408907307,29.63562923
571QE821,571QD809,7.796575686,31.18630274
571QE827,571QD809,5.676723335,22.70689334
571QE837,571QD809,5.719931812,22.87972725
571QC806,571QD809,7.217579615,28.87031846
571QC807,571QD809,7.217829174,28.87131669
571QC808,571QD809,6.987060339,27.94824136
571QE806,571QD809,5.509709714,22.03883886
571QE810,571QD809,4.361736517,17.44694607
571QE815,571QD809,4.721158808,18.88463523
571QE816,571QD809,4.503016441,18.01206576
571QE823,571QD809,5.529913201,22.1196528
571QE825,571QD809,5.060370894,20.24148358
571QE826,571QD809,4.707352386,18.82940954
571QE829,571QD809,6.628739243,26.51495697
571QE832,571QD809,7.163405397,28.65362159
571QE833,571QD809,3.970913801,15.8836552
571QC802,571QD812,3.411934015,13.64773606
571QC803,571QD812,3.559929877,14.23971951
571QC805,571QD812,4.960953003,19.84381201
571QC809,571QD812,3.405413633,13.62165453
571QC811,571QD812,4.313997704,17.25599081
571QC813,571QD812,4.88765252,19.55061008
571QC814,571QD812,5.229649243,20.91859697
571QC816,571QD812,5.376782151,21.5071286
571QC820,571QD812,6.094844103,24.37937641
571QC822,571QD812,4.473963621,17.89585448
571QC823,571QD812,4.289204103,17.15681641
571QC824,571QD812,4.728118279,18.91247312
571QC828,571QD812,6.480195061,25.92078024
571QC826,571QD812,5.128315358,20.51326143
571QD802,571QD812,1.66738423,6.669536919
571QD804,571QD812,1.274447254,5.097789017
571QD809,571QD812,0.956639525,3.8265581
571QD812,571QD812,0,0
571QD813,571QD812,1.250217192,5.00086877
571QD814,571QD812,0.799248567,3.196994268
571QD815,571QD812,0.914917939,3.659671755
571QD816,571QD812,2.138461928,8.553847712
571QD818,571QD812,3.336098464,13.34439386
571QD820,571QD812,1.883426668,7.53370667
571QD821,571QD812,2.119107487,8.476429947
571NF801,571QD812,7.2287564,28.9150256
571NF805,571QD812,7.57017411,30.28069644
571NF806,571QD812,8.341392351,33.3655694
571NF807,571QD812,6.556256077,26.22502431
571NF808,571QD812,10.95620715,43.82482861
571NF809,571QD812,9.7431481,38.9725924
571AG803,571QD812,5.396724788,21.58689915
571AG806,571QD812,3.800838758,15.20335503
571QE801,571QD812,3.664389365,14.65755746
571QE807,571QD812,5.175717019,20.70286807
571QE813,571QD812,5.761340291,23.04536116
571QE814,571QD812,5.571625728,22.28650291
571QE819,571QD812,5.905824607,23.62329843
571QE820,571QD812,6.452372912,25.80949165
571QE821,571QD812,6.840151834,27.36060733
571QE827,571QD812,4.765714221,19.06285689
571QE837,571QD812,4.76922692,19.07690768
571QC806,571QD812,6.263991449,25.0559658
571QC807,571QD812,6.264252037,25.05700815
571QC808,571QD812,6.039707518,24.15883007
571QE806,571QD812,4.657744316,18.63097726
571QE810,571QD812,3.539473572,14.15789429
571QE815,571QD812,4.098751442,16.39500577
571QE816,571QD812,3.927878547,15.71151419
571QE823,571QD812,4.768080862,19.07232345
571QE825,571QD812,4.317699367,17.27079747
571QE826,571QD812,3.887779579,15.55111832
571QE829,571QD812,5.853557852,23.41423141
571QE832,571QD812,6.353921824,25.4156873
571QE833,571QD812,3.227242627,12.90897051
571QC802,571QD813,4.396809385,17.58723754
571QC803,571QD813,4.465853611,17.86341444
571QC805,571QD813,5.699025622,22.79610249
571QC809,571QD813,4.315139169,17.26055668
571QC811,571QD813,5.056149578,20.22459831
571QC813,571QD813,5.731136634,22.92454654
571QC814,571QD813,5.967207259,23.86882904
571QC816,571QD813,5.771129249,23.084517
571QC820,571QD813,6.423211868,25.69284747
571QC822,571QD813,4.923163777,19.69265511
571QC823,571QD813,4.916038384,19.66415353
571QC824,571QD813,5.451511139,21.80604455
571QC828,571QD813,6.979722661,27.91889065
571QC826,571QD813,5.467437192,21.86974877
571QD802,571QD813,2.00934801,8.03739204
571QD804,571QD813,2.07530676,8.301227042
571QD809,571QD813,0.496465727,1.985862906
571QD812,571QD813,1.250178949,5.000715796
571QD813,571QD813,0,0
571QD814,571QD813,1.591075969,6.364303876
571QD815,571QD813,1.325413518,5.301654072
571QD816,571QD813,3.309071318,13.23628527
571QD818,571QD813,4.575177354,18.30070942
571QD820,571QD813,2.990235031,11.96094013
571QD821,571QD813,2.981176309,11.92470524
571NF801,571QD813,8.343523782,33.37409513
571NF805,571QD813,8.666395872,34.66558349
571NF806,571QD813,9.491362458,37.96544983
571NF807,571QD813,7.53858392,30.15433568
571NF808,571QD813,12.03517132,48.14068526
571NF809,571QD813,10.88053131,43.52212525
571AG803,571QD813,5.281999074,21.1279963
571AG806,571QD813,4.261618458,17.04647383
571QE801,571QD813,4.892444043,19.56977617
571QE807,571QD813,6.322519745,25.29007898
571QE813,571QD813,7.010731469,28.04292588
571QE814,571QD813,6.819462642,27.27785057
571QE819,571QD813,7.081290247,28.32516099
571QE820,571QD813,7.629442474,30.51776989
571QE821,571QD813,8.02535293,32.10141172
571QE827,571QD813,6.015327836,24.06131134
571QE837,571QD813,5.989160291,23.95664116
571QC806,571QD813,7.408230825,29.6329233
571QC807,571QD813,7.408418145,29.63367258
571QC808,571QD813,7.152748032,28.61099213
571QE806,571QD813,5.896922275,23.5876891
571QE810,571QD813,4.764390335,19.05756134
571QE815,571QD813,5.189978877,20.75991551
571QE816,571QD813,4.979877092,19.91950837
571QE823,571QD813,5.96128017,23.84512068
571QE825,571QD813,5.497902284,21.99160914
571QE826,571QD813,5.111994739,20.44797896
571QE829,571QD813,7.056143259,28.22457304
571QE832,571QD813,7.575752463,30.30300985
571QE833,571QD813,4.405446804,17.62178722
571QC802,571QD814,2.809117124,11.2364685
571QC803,571QD814,2.898808939,11.59523576
571QC805,571QD814,4.224820581,16.89928232
571QC809,571QD814,2.74593202,10.98372808
571QC811,571QD814,3.576271879,14.30508752
571QC813,571QD814,4.1967245,16.786898
571QC814,571QD814,4.494397177,17.97758871
571QC816,571QD814,4.578599615,18.31439846
571QC820,571QD814,5.295662696,21.18265078
571QC822,571QD814,3.677423045,14.70969218
571QC823,571QD814,3.517401341,14.06960537
571QC824,571QD814,3.985826205,15.94330482
571QC828,571QD814,5.692384066,22.76953627
571QC826,571QD814,4.329142981,17.31657193
571QD802,571QD814,2.464361714,9.857446857
571QD804,571QD814,2.006529249,8.026116998
571QD809,571QD814,1.52715352,6.108614081
571QD812,571QD814,0.799258426,3.197033705
571QD813,571QD814,1.591092752,6.364371009
571QD814,571QD814,0,0
571QD815,571QD814,1.711150489,6.844601957
571QD816,571QD814,2.484127547,9.936510188
571QD818,571QD814,3.422591082,13.69036433
571QD820,571QD814,1.433672417,5.734689668
571QD821,571QD814,2.766520052,11.06608021
571NF801,571QD814,6.759463819,27.03785528
571NF805,571QD814,7.078133237,28.31253295
571NF806,571QD814,7.919695964,31.67878386
571NF807,571QD814,5.956704901,23.82681961
571NF808,571QD814,10.44444482,41.77777928
571NF809,571QD814,9.301930409,37.20772164
571AG803,571QD814,4.66194547,18.64778188
571AG806,571QD814,3.003605224,12.0144209
571QE801,571QD814,3.446110446,13.78444179
571QE807,571QD814,4.755454442,19.02181777
571QE813,571QD814,5.656782181,22.62712872
571QE814,571QD814,5.444463227,21.77785291
571QE819,571QD814,5.532133034,22.12853214
571QE820,571QD814,6.079927338,24.31970935
571QE821,571QD814,6.482350384,25.92940153
571QE827,571QD814,4.677104416,18.70841767
571QE837,571QD814,4.508492182,18.03396873
571QC806,571QD814,5.836862727,23.34745091
571QC807,571QD814,5.837012056,23.34804823
571QC808,571QD814,5.569525897,22.27810359
571QE806,571QD814,4.712209382,18.84883753
571QE810,571QD814,3.681061598,14.72424639
571QE815,571QD814,4.480422194,17.92168877
571QE816,571QD814,4.358835154,17.43534061
571QE823,571QD814,4.969115945,19.87646378
571QE825,571QD814,4.555637339,18.22254936
571QE826,571QD814,4.022126674,16.0885067
571QE829,571QD814,6.016101121,24.06440449
571QE832,571QD814,6.456667116,25.82666846
571QE833,571QD814,3.500565963,14.00226385
571QC802,571QD815,4.231764495,16.92705798
571QC803,571QD815,4.413787363,17.65514945
571QC805,571QD815,5.852142489,23.40856995
571QC809,571QD815,4.259795391,17.03918156
571QC811,571QD815,5.207518193,20.83007277
571QC813,571QD815,5.751641309,23.00656524
571QC814,571QD815,6.119805287,24.47922115
571QC816,571QD815,6.289559031,25.15823612
571QC820,571QD815,7.004220128,28.01688051
571QC822,571QD815,5.388049127,21.55219651
571QC823,571QD815,5.198835371,20.79534149
571QC824,571QD815,5.623170403,22.49268161
571QC828,571QD815,7.394437547,29.57775019
571QC826,571QD815,6.036989754,24.14795902
571QD802,571QD815,0.796416864,3.185667456
571QD804,571QD815,0.772362784,3.089451137
571QD809,571QD815,0.829658346,3.318633385
571QD812,571QD815,0.914909117,3.659636467
571QD813,571QD815,1.325412977,5.301651909
571QD814,571QD815,1.711112946,6.844451783
571QD815,571QD815,0,0
571QD816,571QD815,2.183400114,8.733600457
571QD818,571QD815,3.571407696,14.28563078
571QD820,571QD815,2.663802708,10.65521083
571QD821,571QD815,1.663354084,6.653416338
571NF801,571QD815,7.906335609,31.62534244
571NF805,571QD815,8.265452564,33.06181025
571NF806,571QD815,8.968728391,35.87491356
571NF807,571QD815,7.346667694,29.38667078
571NF808,571QD815,11.65496065,46.61984259
571NF809,571QD815,10.3812519,41.52500758
571AG803,571QD815,6.217582509,24.87033004
571AG806,571QD815,4.714521817,18.85808727
571QE801,571QD815,4.182718555,16.73087422
571QE807,571QD815,5.831963798,23.32785519
571QE813,571QD815,6.110880901,24.4435236
571QE814,571QD815,5.948075261,23.79230104
571QE819,571QD815,6.511394283,26.04557713
571QE820,571QD815,7.050272919,28.20109168
571QE821,571QD815,7.420483559,29.68193424
571QE827,571QD815,5.122944088,20.49177635
571QE837,571QD815,5.292408988,21.16963595
571QC806,571QD815,6.912783694,27.65113478
571QC807,571QD815,6.913139257,27.65255703
571QC808,571QD815,6.727925727,26.91170291
571QE806,571QD815,4.867455209,19.46982084
571QE810,571QD815,3.701122357,14.80448943
571QE815,571QD815,3.931775375,15.7271015
571QE816,571QD815,3.699888698,14.79955479
571QE823,571QD815,4.805819681,19.22327872
571QE825,571QD815,4.327235636,17.30894254
571QE826,571QD815,4.039194822,16.15677929
571QE829,571QD815,5.907400241,23.62960097
571QE832,571QD815,6.466872684,25.86749074
571QE833,571QD815,3.251462588,13.00585035
571QC802,571QD816,3.34548777,13.38195108
571QC803,571QD816,3.679215324,14.71686129
571QC805,571QD816,5.236527263,20.94610905
571QC809,571QD816,3.552483051,14.20993221
571QC811,571QD816,4.672414472,18.68965789
571QC813,571QD816,4.930891402,19.72356561
571QC814,571QD816,5.474191852,21.89676741
571QC816,571QD816,6.236773913,24.94709565
571QC820,571QD816,6.998243465,27.99297386
571QC822,571QD816,5.346041906,21.38416763
571QC823,571QD816,4.881627635,19.52651054
571QC824,571QD816,5.065348939,20.26139576
571QC828,571QD816,7.074254039,28.29701615
571QC826,571QD816,6.096386244,24.38554498
571QD802,571QD816,2.174921477,8.699685907
571QD804,571QD816,1.500902379,6.003609517
571QD809,571QD816,2.878447097,11.51378839
571QD812,571QD816,2.138536117,8.554144468
571QD813,571QD816,3.309320204,13.23728082
571QD814,571QD816,2.484109464,9.936437858
571QD815,571QD816,2.183518301,8.734073203
571QD816,571QD816,0,0
571QD818,571QD816,1.431403659,5.725614636
571QD820,571QD816,2.063140003,8.25256001
571QD821,571QD816,1.169284709,4.677138835
571NF801,571QD816,6.247397479,24.98958992
571NF805,571QD816,6.641523215,26.56609286
571NF806,571QD816,7.173483138,28.69393255
571NF807,571QD816,6.059357832,24.23743133
571NF808,571QD816,9.979594274,39.9183771
571NF809,571QD816,8.586151016,34.34460406
571AG803,571QD816,6.914874097,27.65949639
571AG806,571QD816,4.75314103,19.01256412
571QE801,571QD816,2.386186412,9.544745647
571QE807,571QD816,4.205893293,16.82357317
571QE813,571QD816,3.995568973,15.98227589
571QE814,571QD816,3.857890927,15.43156371
571QE819,571QD816,4.73672269,18.94689076
571QE820,571QD816,5.241674439,20.96669776
571QE821,571QD816,5.568643147,22.27457259
571QE827,571QD816,3.033079727,12.13231891
571QE837,571QD816,3.417463315,13.66985326
571QC806,571QD816,5.217357806,20.86943122
571QC807,571QD816,5.21792077,20.87168308
571QC808,571QD816,5.138337177,20.55334871
571QE806,571QD816,2.69198874,10.76795496
571QE810,571QD816,1.522024599,6.088098394
571QE815,571QD816,1.997441991,7.989767964
571QE816,571QD816,1.881992613,7.527970452
571QE823,571QD816,2.653284273,10.61313709
571QE825,571QD816,2.189505963,8.758023852
571QE826,571QD816,1.856679212,7.426716849
571QE829,571QD816,3.750964877,15.00385951
571QE832,571QD816,4.291037999,17.164152
571QE833,571QD816,1.096599731,4.386398923
571QC802,571QD818,3.011551602,12.04620641
571QC803,571QD818,3.402699271,13.61079708
571QC805,571QD818,4.851259029,19.40503612
571QC809,571QD818,3.321301463,13.28520585
571QC811,571QD818,4.403377596,17.61351038
571QC813,571QD818,4.421303385,17.68521354
571QC814,571QD818,5.046825859,20.18730344
571QC816,571QD818,6.164766225,24.6590649
571QC820,571QD818,6.911815153,27.64726061
571QC822,571QD818,5.350823958,21.40329583
571QC823,571QD818,4.744895649,18.9795826
571QC824,571QD818,4.738134387,18.95253755
571QC828,571QD818,6.772531421,27.09012568
571QC826,571QD818,6.108380036,24.43352014
571QD802,571QD818,3.605299962,14.42119985
571QD804,571QD818,2.927365754,11.70946301
571QD809,571QD818,4.192251417,16.76900567
571QD812,571QD818,3.336377427,13.34550971
571QD813,571QD818,4.575706141,18.30282456
571QD814,571QD818,3.42281316,13.69125264
571QD815,571QD818,3.571692455,14.28676982
571QD816,571QD818,1.431435704,5.725742815
571QD818,571QD818,0,0
571QD820,571QD818,2.389275802,9.557103209
571QD821,571QD818,2.509670655,10.03868262
571NF801,571QD818,5.036372311,20.14548924
571NF805,571QD818,5.445206947,21.78082779
571NF806,571QD818,5.862028641,23.44811456
571NF807,571QD818,5.120300416,20.48120167
571NF808,571QD818,8.71052535,34.8421014
571NF809,571QD818,7.262562883,29.05025153
571AG803,571QD818,7.284645054,29.13858022
571AG806,571QD818,4.871403179,19.48561272
571QE801,571QD818,1.337940028,5.351760111
571QE807,571QD818,3.102107992,12.40843197
571QE813,571QD818,2.564269683,10.25707873
571QE814,571QD818,2.429264676,9.717058703
571QE819,571QD818,3.485991031,13.94396412
571QE820,571QD818,3.952378816,15.80951526
571QE821,571QD818,4.244723496,16.97889398
571QE827,571QD818,1.607824349,6.431297396
571QE837,571QD818,2.144026832,8.576107326
571QC806,571QD818,4.009180795,16.03672318
571QC807,571QD818,4.009877423,16.03950969
571QC808,571QD818,4.012892635,16.05157054
571QE806,571QD818,1.322052281,5.288209124
571QE810,571QD818,0.336395243,1.345580972
571QE815,571QD818,1.733231364,6.932925458
571QE816,571QD818,1.873089728,7.492358914
571QE823,571QD818,1.608715432,6.43486173
571QE825,571QD818,1.300215459,5.200861837
571QE826,571QD818,0.619756593,2.479026373
571QE829,571QD818,2.601595451,10.4063818
571QE832,571QD818,3.038742263,12.15496905
571QE833,571QD818,0.808952435,3.23580974
571QC802,571QD820,1.574367427,6.297469708
571QC803,571QD820,1.800416939,7.201667755
571QC805,571QD820,3.327694959,13.31077984
571QC809,571QD820,1.651756067,6.607024269
571QC811,571QD820,2.714132198,10.85652879
571QC813,571QD820,3.138550413,12.55420165
571QC814,571QD820,3.584936523,14.33974609
571QC816,571QD820,4.180207232,16.72082893
571QC820,571QD820,4.940926658,19.76370663
571QC822,571QD820,3.284548801,13.13819521
571QC823,571QD820,2.854324906,11.41729962
571QC824,571QD820,3.125607508,12.50243003
571QC828,571QD820,5.075669509,20.30267804
571QC826,571QD820,4.033554608,16.13421843
571QD802,571QD820,3.216225144,12.86490057
