From,To,distance,time
571QC826,571QD820,4.033554608,8.067109217
571QD802,571QD820,3.216225144,6.432450287
571QD804,571QD820,2.532228135,5.06445627
571QD809,571QD820,2.819934425,5.639868851
571QD812,571QD820,1.88343855,3.766877099
571QD813,571QD820,2.990344762,5.980689525
571QD814,571QD820,1.433710707,2.867421413
571QD815,571QD820,2.663802848,5.327605696
571QD816,571QD820,2.063246946,4.126493892
571QD818,571QD820,2.389283771,4.778567542
571QD820,571QD820,0,0
571QD821,571QD820,2.913036437,5.826072875
571NF801,571QD820,5.361678551,10.7233571
571NF805,571QD820,5.694980393,11.38996079
571NF806,571QD820,6.501368433,13.00273687
571NF807,571QD820,4.686898938,9.373797875
571NF808,571QD820,9.07738397,18.15476794
571NF809,571QD820,7.892209967,15.78441993
571AG803,571QD820,4.95249371,9.904987421
571AG806,571QD820,2.69227793,5.38455586
571QE801,571QD820,2.068193037,4.136386075
571QE807,571QD820,3.332547128,6.665094256
571QE813,571QD820,4.319643886,8.639287772
571QE814,571QD820,4.093446354,8.186892708
571QE819,571QD820,4.10028584,8.20057168
571QE820,571QD820,4.648351654,9.296703308
571QE821,571QD820,5.049543132,10.09908626
571QE827,571QD820,3.369949612,6.739899225
571QE837,571QD820,3.093105967,6.186211934
571QC806,571QD820,4.418197071,8.836394142
571QC807,571QD820,4.418387113,8.836774226
571QC808,571QD820,4.170737507,8.341475014
571QE806,571QD820,3.554498029,7.108996058
571QE810,571QD820,2.704995285,5.409990569
571QE815,571QD820,3.841278629,7.682557258
571QE816,571QD820,3.823869774,7.647739548
571QE823,571QD820,3.997936849,7.995873697
571QE825,571QD820,3.663256806,7.326513613
571QE826,571QD820,3.007788827,6.015577653
571QE829,571QD820,4.953313988,9.906627976
571QE832,571QD820,5.30836065,10.6167213
571QE833,571QD820,2.758720459,5.517440918
571QC802,571QD821,4.367536535,8.73507307
571QC803,571QD821,4.665736711,9.331473422
571QC805,571QD821,6.219484712,12.43896942
571QC809,571QD821,4.526777475,9.05355495
571QC811,571QD821,5.620643745,11.24128749
571QC813,571QD821,5.967390795,11.93478159
571QC814,571QD821,6.469390276,12.93878055
571QC816,571QD821,7.04625246,14.09250492
571QC820,571QD821,7.800110664,15.60022133
571QC822,571QD821,6.136468037,12.27293607
571QC823,571QD821,5.761889512,11.52377902
571QC824,571QD821,6.028001426,12.05600285
571QC828,571QD821,7.987329311,15.97465862
571QC826,571QD821,6.861376231,13.72275246
571QD802,571QD821,1.262212723,2.524425446
571QD804,571QD821,0.909305937,1.818611874
571QD809,571QD821,2.489185669,4.978371339
571QD812,571QD821,2.119030717,4.238061433
571QD813,571QD821,2.98121981,5.96243962
571QD814,571QD821,2.766337392,5.532674784
571QD815,571QD821,1.663378693,3.326757386
571QD816,571QD821,1.169284653,2.338569305
571QD818,571QD821,2.509631961,5.019263921
571QD820,571QD821,2.912895873,5.825791745
571QD821,571QD821,0,0
571NF801,571QD821,7.416054377,14.83210875
571NF805,571QD821,7.810703891,15.62140778
571NF806,571QD821,8.329373104,16.65874621
571NF807,571QD821,7.203079077,14.40615815
571NF808,571QD821,11.14491418,22.28982836
571NF809,571QD821,9.739498833,19.47899767
571AG803,571QD821,7.419348818,14.83869764
571AG806,571QD821,5.499141935,10.99828387
571QE801,571QD821,3.555300862,7.110601723
571QE807,571QD821,5.374454063,10.74890813
571QE813,571QD821,5.034478853,10.06895771
571QE814,571QD821,4.922772539,9.845545077
571QE819,571QD821,5.900849828,11.80169966
571QE820,571QD821,6.400531496,12.80106299
571QE821,571QD821,6.719431486,13.43886297
571QE827,571QD821,4.111267642,8.222535284
571QE837,571QD821,4.574709972,9.149419944
571QC806,571QD821,6.385629371,12.77125874
571QC807,571QD821,6.38619944,12.77239888
571QC808,571QD821,6.306820707,12.61364141
571QE806,571QD821,3.643667785,7.28733557
571QE810,571QD821,2.505911519,5.011823039
571QE815,571QD821,2.340400799,4.680801598
571QE816,571QD821,2.075807644,4.151615288
571QE823,571QD821,3.368533045,6.73706609
571QE825,571QD821,2.881260437,5.762520874
571QE826,571QD821,2.793760073,5.587520147
571QE829,571QD821,4.451924163,8.903848325
571QE832,571QD821,5.060329875,10.12065975
571QE833,571QD821,1.914022843,3.828045687
571QC802,571NF801,4.031954775,8.06390955
571QC803,571NF801,4.110799082,8.221598163
571QC805,571NF801,3.873071704,7.746143408
571QC809,571NF801,4.23151893,8.463037859
571QC811,571NF801,4.169107018,8.338214036
571QC813,571NF801,3.3833061,6.7666122
571QC814,571NF801,3.77116875,7.542337501
571QC816,571NF801,5.472161385,10.94432277
571QC820,571NF801,5.859983302,11.7199666
571QC822,571NF801,5.322192593,10.64438519
571QC823,571NF801,4.656936224,9.313872447
571QC824,571NF801,4.04517773,8.090355461
571QC828,571NF801,5.003587441,10.00717488
571QC826,571NF801,5.722266913,11.44453383
571QD802,571NF801,8.262086676,16.52417335
571QD804,571NF801,7.523440256,15.04688051
571QD809,571NF801,8.177672906,16.35534581
571QD812,571NF801,7.229124587,14.45824917
571QD813,571NF801,8.344210012,16.68842002
571QD814,571NF801,6.759950788,13.51990158
571QD815,571NF801,7.906603549,15.8132071
571QD816,571NF801,6.247406902,12.4948138
571QD818,571NF801,5.036381745,10.07276349
571QD820,571NF801,5.361924405,10.72384881
571QD821,571NF801,7.416065312,14.83213062
571NF801,571NF801,0,0
571NF805,571NF801,0.417228133,0.834456266
571NF806,571NF801,1.259739938,2.519479876
571NF807,571NF801,1.632784884,3.265569768
571NF808,571NF801,3.754172395,7.50834479
571NF809,571NF801,2.554637976,5.109275951
571AG803,571NF801,7.642556309,15.28511262
571AG806,571NF801,5.462051569,10.92410314
571QE801,571NF801,3.86164452,7.723289039
571QE807,571NF801,2.077826354,4.155652708
571QE813,571NF801,3.359531612,6.719063225
571QE814,571NF801,3.238151594,6.476303188
571QE819,571NF801,1.556855999,3.113711997
571QE820,571NF801,1.192625862,2.385251724
571QE821,571NF801,1.162277784,2.324555569
571QE827,571NF801,3.713710876,7.427421752
571QE837,571NF801,2.893491271,5.786982542
571QC806,571NF801,1.031736307,2.063472613
571QC807,571NF801,1.031121741,2.062243482
571QC808,571NF801,1.191137248,2.382274496
571QE806,571NF801,4.536036835,9.072073669
571QE810,571NF801,5.198243428,10.39648686
571QE815,571NF801,6.440949525,12.88189905
571QE816,571NF801,6.704085205,13.40817041
571QE823,571NF801,5.415738174,10.83147635
571QE825,571NF801,5.613156473,11.22631295
571QE826,571NF801,5.090035642,10.18007128
571QE829,571NF801,5.314992594,10.62998519
571QE832,571NF801,4.977247923,9.954495847
571QE833,571NF801,5.826678579,11.65335716
571QC802,571NF805,4.318708688,8.637417376
571QC803,571NF805,4.36823624,8.736472479
571QC805,571NF805,3.991699881,7.983399761
571QC809,571NF805,4.495907979,8.991815958
571QC811,571NF805,4.34146782,8.682935641
571QC813,571NF805,3.537619328,7.075238656
571QC814,571NF805,3.864387507,7.728775013
571QC816,571NF805,5.533653047,11.06730609
571QC820,571NF805,5.87252573,11.74505146
571QC822,571NF805,5.451222079,10.90244416
571QC823,571NF805,4.81272845,9.6254569
571QC824,571NF805,4.181234968,8.362469935
571QC828,571NF805,4.971363645,9.94272729
571QC826,571NF805,5.803411894,11.60682379
571QD802,571NF805,8.638051684,17.27610337
571QD804,571NF805,7.899376938,15.79875388
571QD809,571NF805,8.51475137,17.02950274
571QD812,571NF805,7.570511518,15.14102304
571QD813,571NF805,8.667043894,17.33408779
571QD814,571NF805,7.078588963,14.15717793
571QD815,571NF805,8.26569245,16.5313849
571QD816,571NF805,6.64152772,13.28305544
571QD818,571NF805,5.445223081,10.89044616
571QD820,571NF805,5.695202203,11.39040441
571QD821,571NF805,7.810709459,15.62141892
571NF801,571NF805,0.417228998,0.834457996
571NF805,571NF805,0,0
571NF806,571NF805,1.156481859,2.312963718
571NF807,571NF805,1.64500217,3.290004339
571NF808,571NF805,3.38999972,6.779999441
571NF809,571NF805,2.295517087,4.591034173
571AG803,571NF805,7.736765484,15.47353097
571AG806,571NF805,5.637583449,11.2751669
571QE801,571NF805,4.255415399,8.510830798
571QE807,571NF805,2.452425827,4.904851655
571QE813,571NF805,3.763587221,7.527174442
571QE814,571NF805,3.648143997,7.296287995
571QE819,571NF805,1.971171362,3.942342725
571QE820,571NF805,1.605463297,3.210926594
571QE821,571NF805,1.537722369,3.075444739
571QE827,571NF805,4.1309462,8.261892401
571QE837,571NF805,3.304106239,6.608212479
571QC806,571NF805,1.436270616,2.872541233
571QC807,571NF805,1.4355902,2.871180399
571QC808,571NF805,1.537684556,3.075369112
571QE806,571NF805,4.952841373,9.905682746
571QE810,571NF805,5.611060772,11.22212154
571QE815,571NF805,6.85800895,13.7160179
571QE816,571NF805,7.120568319,14.24113664
571QE823,571NF805,5.831361453,11.66272291
571QE825,571NF805,6.030375609,12.06075122
571QE826,571NF805,5.505814502,11.011629
571QE829,571NF805,5.715356397,11.43071279
571QE832,571NF805,5.36287523,10.72575046
571QE833,571NF805,6.237819449,12.4756389
571QC802,571NF806,5.247040997,10.49408199
571QC803,571NF806,5.349292421,10.69858484
571QC805,571NF806,5.117974937,10.23594987
571QC809,571NF806,5.464895908,10.92979182
571QC811,571NF806,5.42845764,10.85691528
571QC813,571NF806,4.639258879,9.278517757
571QC814,571NF806,5.003229296,10.00645859
571QC816,571NF806,6.684833937,13.36966787
571QC820,571NF806,7.029092837,14.05818567
571QC822,571NF806,6.572528115,13.14505623
571QC823,571NF806,5.914197709,11.82839542
571QC824,571NF806,5.296852365,10.59370473
571QC828,571NF806,6.121893716,12.24378743
571QC826,571NF806,6.948831955,13.89766391
571QD802,571NF806,9.263666854,18.52733371
571QD804,571NF806,8.528941287,17.05788257
571QD809,571NF806,9.297114963,18.59422993
571QD812,571NF806,8.342087531,16.68417506
571QD813,571NF806,9.492464986,18.98492997
571QD814,571NF806,7.920537546,15.84107509
571QD815,571NF806,8.96929245,17.9385849
571QD816,571NF806,7.17359963,14.34719926
571QD818,571NF806,5.862051012,11.72410202
571QD820,571NF806,6.501885043,13.00377009
571QD821,571NF806,8.329495211,16.65899042
571NF801,571NF806,1.259779281,2.519558563
571NF805,571NF806,1.156509133,2.313018265
571NF806,571NF806,0,0
571NF807,571NF806,2.799468773,5.598937546
571NF808,571NF806,2.87935477,5.758709539
571NF809,571NF806,1.416261141,2.832522282
571AG803,571NF806,8.877969713,17.75593943
571AG806,571NF806,6.721888011,13.44377602
571QE801,571NF806,4.823517719,9.647035437
571QE807,571NF806,3.16982418,6.339648361
571QE813,571NF806,3.757376605,7.514753209
571QE814,571NF806,3.718149309,7.436298618
571QE819,571NF806,2.460514501,4.921029001
571QE820,571NF806,1.934206003,3.868412006
571QE821,571NF806,1.617929437,3.235858873
571QE827,571NF806,4.373209044,8.746418088
571QE837,571NF806,3.756108946,7.512217892
571QC806,571NF806,2.083518337,4.167036674
571QC807,571NF806,2.083344648,4.166689295
571QC808,571NF806,2.382484152,4.764968303
571QE806,571NF806,5.124730572,10.24946114
571QE810,571NF806,5.969341247,11.93868249
571QE815,571NF806,7.07531724,14.15063448
571QE816,571NF806,7.36772104,14.73544208
571QE823,571NF806,5.937224552,11.8744491
571QE825,571NF806,6.217288691,12.43457738
571QE826,571NF806,5.801958276,11.60391655
571QE829,571NF806,5.605065825,11.21013165
571QE832,571NF806,5.142836277,10.28567255
571QE833,571NF806,6.612650752,13.2253015
571QC802,571NF807,3.151764384,6.303528768
571QC803,571NF807,3.083640915,6.167281831
571QC805,571NF807,2.39244997,4.78489994
571QC809,571NF807,3.230335419,6.460670838
571QC811,571NF807,2.822463443,5.644926886
571QC813,571NF807,2.006848872,4.013697745
571QC814,571NF807,2.240358758,4.480717515
571QC816,571NF807,3.889459975,7.778919951
571QC820,571NF807,4.236847408,8.473694816
571QC822,571NF807,3.850171986,7.700343972
571QC823,571NF807,3.254682896,6.509365792
571QC824,571NF807,2.60247706,5.20495412
571QC828,571NF807,3.371253066,6.742506132
571QC826,571NF807,4.164597617,8.329195233
571QD802,571NF807,7.836142344,15.67228469
571QD804,571NF807,7.111175208,14.22235042
571QD809,571NF807,7.460563102,14.9211262
571QD812,571NF807,6.556301521,13.11260304
571QD813,571NF807,7.53878513,15.07757026
571QD814,571NF807,5.956806091,11.91361218
571QD815,571NF807,7.346680989,14.69336198
571QD816,571NF807,6.059454515,12.11890903
571QD818,571NF807,5.120538921,10.24107784
571QD820,571NF807,4.686909622,9.373819245
571QD821,571NF807,7.203171835,14.40634367
571NF801,571NF807,1.632753594,3.265507188
571NF805,571NF807,1.644940059,3.289880117
571NF806,571NF807,2.799296337,5.598592674
571NF807,571NF807,0,0
571NF808,571NF807,4.62006289,9.240125779
571NF809,571NF807,3.846279396,7.692558791
571AG803,571NF807,6.101415351,12.2028307
571AG806,571NF807,4.102635528,8.205271056
571QE801,571NF807,3.793209874,7.586419748
571QE807,571NF807,2.08386014,4.16772028
571QE813,571NF807,4.228098534,8.456197067
571QE814,571NF807,4.030588116,8.061176232
571QE819,571NF807,2.216790839,4.433581679
571QE820,571NF807,2.262114276,4.524228552
571QE821,571NF807,2.49621454,4.992429079
571QE827,571NF807,4.205442061,8.410884122
571QE837,571NF807,3.188991921,6.377983842
571QC806,571NF807,1.7551232,3.5102464
571QC807,571NF807,1.754132825,3.50826565
571QC808,571NF807,1.393516046,2.787032093
571QE806,571NF807,5.040132367,10.08026473
571QE810,571NF807,5.365977345,10.73195469
571QE815,571NF807,6.751782274,13.50356455
571QE816,571NF807,6.957884472,13.91576894
571QE823,571NF807,5.94473311,11.88946622
571QE825,571NF807,6.014439619,12.02887924
571QE826,571NF807,5.363675373,10.72735075
571QE829,571NF807,6.131501667,12.26300333
571QE832,571NF807,5.943163112,11.88632622
571QE833,571NF807,5.926645894,11.85329179
571QC802,571NF808,7.655044593,15.31008919
571QC803,571NF808,7.655636462,15.31127292
571QC805,571NF808,6.946364241,13.89272848
571QC809,571NF808,7.794063691,15.58812738
571QC811,571NF808,7.433563152,14.8671263
571QC813,571NF808,6.621196726,13.24239345
571QC814,571NF808,6.748218828,13.49643766
571QC816,571NF808,8.184241763,16.36848353
571QC820,571NF808,8.283692202,16.5673844
571QC822,571NF808,8.362776836,16.72555367
571QC823,571NF808,7.837891193,15.67578239
571QC824,571NF808,7.177243686,14.35448737
571QC828,571NF808,7.243975429,14.48795086
571QC826,571NF808,8.519066299,17.0381326
571QD802,571NF808,12.01569403,24.03138805
571QD804,571NF808,11.27712924,22.55425848
571QD809,571NF808,11.89786203,23.79572406
571QD812,571NF808,10.95684206,21.91368412
571QD813,571NF808,12.03621812,24.07243625
571QD814,571NF808,10.44524327,20.89048653
571QD815,571NF808,11.65545814,23.31091628
571QD816,571NF808,9.979675663,19.95935133
571QD818,571NF808,8.71053376,17.42106752
571QD820,571NF808,9.077856405,18.15571281
571QD821,571NF808,11.14499996,22.28999993
571NF801,571NF808,3.75420744,7.50841488
571NF805,571NF808,3.390046167,6.780092335
571NF806,571NF808,2.879358149,5.758716299
571NF807,571NF808,4.620373794,9.240747589
571NF808,571NF808,0,0
571NF809,571NF808,1.618999837,3.237999674
571AG803,571NF808,10.4277745,20.855549
571AG806,571NF808,8.69426983,17.38853966
571QE801,571NF808,7.600351839,15.20070368
571QE807,571NF808,5.831876245,11.66375249
571QE813,571NF808,6.621998906,13.24399781
571QE814,571NF808,6.593934344,13.18786869
571QE819,571NF808,5.244345093,10.48869019
571QE820,571NF808,4.758240787,9.516481574
571QE821,571NF808,4.484796123,8.969592246
571QE827,571NF808,7.249555459,14.49911092
571QE837,571NF808,6.578467728,13.15693546
571QC806,571NF808,4.771467392,9.542934784
571QC807,571NF808,4.770979297,9.541958594
571QC808,571NF808,4.927305983,9.854611965
571QE806,571NF808,8.003663673,16.00732735
571QE810,571NF808,8.833531308,17.66706262
571QE815,571NF808,9.954495842,19.90899168
571QE816,571NF808,10.24700014,20.49400029
571QE823,571NF808,8.807969149,17.6159383
571QE825,571NF808,9.095848346,18.19169669
571QE826,571NF808,8.676180928,17.35236186
571QE829,571NF808,8.411790101,16.8235802
571QE832,571NF808,7.899332766,15.79866553
571QE833,571NF808,9.474950023,18.94990005
571QC802,571NF809,6.586677698,13.1733554
571QC803,571NF809,6.656155142,13.31231028
571QC805,571NF809,6.237639257,12.47527851
571QC809,571NF809,6.780402316,13.56080463
571QC811,571NF809,6.624510196,13.24902039
571QC813,571NF809,5.814160453,11.62832091
571QC814,571NF809,6.0855594,12.1711188
571QC816,571NF809,7.690341415,15.38068283
571QC820,571NF809,7.934355726,15.86871145
571QC822,571NF809,7.69688173,15.39376346
571QC823,571NF809,7.084146219,14.16829244
571QC824,571NF809,6.440949168,12.88189834
571QC828,571NF809,6.9531316,13.9062632
571QC826,571NF809,7.987494605,15.97498921
571QD802,571NF809,10.67998486,21.35996972
571QD804,571NF809,9.945250689,19.89050138
571QD809,571NF809,10.6975807,21.39516141
571QD812,571NF809,9.744012136,19.48802427
571QD813,571NF809,10.88184874,21.76369749
571QD814,571NF809,9.302963396,18.60592679
571QD815,571NF809,10.3819664,20.76393281
571QD816,571NF809,8.586340597,17.17268119
571QD818,571NF809,7.262622598,14.5252452
571QD820,571NF809,7.892876248,15.7857525
571QD821,571NF809,9.739695713,19.47939143
571NF801,571NF809,2.554738102,5.109476204
571NF805,571NF809,2.295624649,4.591249298
571NF806,571NF809,1.416269941,2.832539882
571NF807,571NF809,3.846646021,7.693292041
571NF808,571NF809,1.61897788,3.23795576
571NF809,571NF809,0,0
571AG803,571NF809,9.926956556,19.85391311
571AG806,571NF809,7.919155192,15.83831038
571QE801,571NF809,6.239787771,12.47957554
571QE807,571NF809,4.567849341,9.135698681
571QE813,571NF809,5.056297884,10.11259577
571QE814,571NF809,5.04810382,10.09620764
571QE819,571NF809,3.876248818,7.752497636
571QE820,571NF809,3.34997434,6.699948681
571QE821,571NF809,3.020634344,6.041268688
571QE827,571NF809,5.74584157,11.49168314
571QE837,571NF809,5.169078593,10.33815719
571QC806,571NF809,3.479468287,6.958936574
571QC807,571NF809,3.479206293,6.958412586
571QC808,571NF809,3.736420132,7.472840265
571QE806,571NF809,6.466822186,12.93364437
571QE810,571NF809,7.357980263,14.71596053
571QE815,571NF809,8.416186023,16.83237205
571QE816,571NF809,8.717371141,17.43474228
571QE823,571NF809,7.24407112,14.48814224
571QE825,571NF809,7.553541173,15.10708235
571QE826,571NF809,7.176283936,14.35256787
571QE829,571NF809,6.806485149,13.6129703
571QE832,571NF809,6.284621492,12.56924298
571QE833,571NF809,8.002144151,16.0042883
571QC802,571AG803,4.600819146,9.201638292
571QC803,571AG803,4.247926133,8.495852265
571QC805,571AG803,3.773844102,7.547688203
571QC809,571AG803,4.242935371,8.485870741
571QC811,571AG803,3.617368544,7.234737089
571QC813,571AG803,4.302659034,8.605318069
571QC814,571AG803,3.873903801,7.747807602
571QC816,571AG803,2.248151852,4.496303704
571QC820,571AG803,2.254732823,4.509465645
571QC822,571AG803,2.370226657,4.740453314
571QC823,571AG803,3.099985856,6.199971712
571QC824,571AG803,3.625942494,7.251884988
571QC828,571AG803,3.293662509,6.587325018
571QC826,571AG803,1.939092624,3.878185248
571QD802,571AG803,7.014712597,14.02942519
571QD804,571AG803,6.660353369,13.32070674
571QD809,571AG803,5.629648268,11.25929654
571QD812,571AG803,5.397459279,10.79491856
571QD813,571AG803,5.282575182,10.56515036
571QD814,571AG803,4.662492825,9.324985649
571QD815,571AG803,6.218532587,12.43706517
571QD816,571AG803,6.915905295,13.83181059
571QD818,571AG803,7.285313043,14.57062609
571QD820,571AG803,4.952913518,9.905827036
571QD821,571AG803,7.420718221,14.84143644
571NF801,571AG803,7.641155041,15.28231008
571NF805,571AG803,7.735278763,15.47055753
571NF806,571AG803,8.876036559,17.75207312
571NF807,571AG803,6.100481149,12.2009623
571NF808,571AG803,10.42520714,20.85041428
571NF809,571AG803,9.924463802,19.8489276
571AG803,571AG803,0,0
571AG806,571AG803,2.528881991,5.057763981
571QE801,571AG803,6.495147129,12.99029426
571QE807,571AG803,6.501162716,13.00232543
571QE813,571AG803,8.547888683,17.09577737
571QE814,571AG803,8.290816059,16.58163212
571QE819,571AG803,7.280652188,14.56130438
571QE820,571AG803,7.695512149,15.3910243
571QE821,571AG803,8.085744987,16.17148997
571QE827,571AG803,7.810495068,15.62099014
571QE837,571AG803,7.06258691,14.12517382
571QC806,571AG803,7.209697304,14.41939461
571QC807,571AG803,7.209162495,14.41832499
571QC808,571AG803,6.763303387,13.52660677
571QE806,571AG803,8.269405318,16.53881064
571QE810,571AG803,7.615573449,15.2311469
571QE815,571AG803,8.792096142,17.58419228
571QE816,571AG803,8.757525595,17.51505119
571QE823,571AG803,8.869969856,17.73993971
571QE825,571AG803,8.582950187,17.16590037
571QE826,571AG803,7.887157377,15.77431475
571QE829,571AG803,9.714489849,19.4289797
571QE832,571AG803,9.937909398,19.8758188
571QE833,571AG803,7.711672826,15.42334565
571QC802,571AG806,2.072222742,4.144445484
571QC803,571AG806,1.721962259,3.443924519
571QC805,571AG806,1.756081983,3.512163966
571QC809,571AG806,1.714174204,3.428348409
571QC811,571AG806,1.29597876,2.59195752
571QC813,571AG806,2.105101271,4.210202541
571QC814,571AG806,1.981386208,3.962772416
571QC816,571AG806,1.577712621,3.155425241
571QC820,571AG806,2.312556721,4.625113442
571QC822,571AG806,0.67481658,1.349633159
571QC823,571AG806,0.857199419,1.714398838
571QC824,571AG806,1.517966358,3.035932717
571QC828,571AG806,2.721157836,5.442315672
571QC826,571AG806,1.362507332,2.725014664
571QD802,571AG806,5.454604233,10.90920847
571QD804,571AG806,4.912981962,9.825963924
571QD809,571AG806,4.410004333,8.820008666
571QD812,571AG806,3.801024766,7.602049533
571QD813,571AG806,4.26166516,8.52333032
571QD814,571AG806,3.003715202,6.007430405
571QD815,571AG806,4.714797877,9.429595754
571QD816,571AG806,4.753711956,9.507423911
571QD818,571AG806,4.871853167,9.743706335
571QD820,571AG806,2.69246103,5.384922061
571QD821,571AG806,5.499832028,10.99966406
571NF801,571AG806,5.461307539,10.92261508
571NF805,571AG806,5.636822862,11.27364572
571NF806,571AG806,6.72076238,13.44152476
571NF807,571AG806,4.102287184,8.204574368
571NF808,571AG806,8.692937918,17.38587584
571NF809,571AG806,7.917706033,15.83541207
571AG803,571AG806,2.52890108,5.05780216
571AG806,571AG806,0,0
571QE801,571AG806,3.982675244,7.965350489
571QE807,571AG806,4.048782926,8.097565853
571QE813,571AG806,6.021589641,12.04317928
571QE814,571AG806,5.764790197,11.52958039
571QE819,571AG806,4.859041761,9.718083523
571QE820,571AG806,5.316477514,10.63295503
571QE821,571AG806,5.722978696,11.44595739
571QE827,571AG806,5.285335013,10.57067003
571QE837,571AG806,4.539101458,9.078202917
571QC806,571AG806,4.867809096,9.735618191
571QC807,571AG806,4.86742009,9.734840179
571QC808,571AG806,4.445206338,8.890412677
571QE806,571AG806,5.772345927,11.54469185
571QE810,571AG806,5.20752472,10.41504944
571QE815,571AG806,6.47878703,12.95757406
571QE816,571AG806,6.491885529,12.98377106
571QE823,571AG806,6.419542074,12.83908415
571QE825,571AG806,6.170528266,12.34105653
571QE826,571AG806,5.452675542,10.90535108
571QE829,571AG806,7.216859503,14.43371901
571QE832,571AG806,7.417788612,14.83557722
571QE833,571AG806,5.391450193,10.78290039
571QC802,571QE801,1.943184144,3.886368287
571QC803,571QE801,2.333198615,4.66639723
571QC805,571QE801,3.638139421,7.276278841
571QC809,571QE801,2.294098572,4.588197144
571QC811,571QE801,3.270869863,6.541739726
571QC813,571QE801,3.162129854,6.324259707
571QC814,571QE801,3.809051324,7.618102649
571QC816,571QE801,5.090900852,10.1818017
571QC820,571QE801,5.812185981,11.62437196
571QC822,571QE801,4.354763946,8.709527892
571QC823,571QE801,3.680222877,7.360445753
571QC824,571QE801,3.558646588,7.117293175
571QC828,571QE801,5.561987015,11.12397403
571QC826,571QE801,5.090160509,10.18032102
571QD802,571QE801,4.440120429,8.880240857
571QD804,571QE801,3.706161927,7.412323854
571QD809,571QE801,4.612735939,9.225471878
571QD812,571QE801,3.664638618,7.329277236
571QD813,571QE801,4.892934464,9.785868927
571QD814,571QE801,3.44640109,6.89280218
571QD815,571QE801,4.182907885,8.36581577
571QD816,571QE801,2.386187196,4.772374392
571QD818,571QE801,1.337964235,2.67592847
571QD820,571QE801,2.068300541,4.136601081
571QD821,571QE801,3.555302122,7.110604243
571NF801,571QE801,3.86163975,7.7232795
571NF805,571QE801,4.255413869,8.510827738
571NF806,571QE801,4.823420959,9.646841917
571NF807,571QE801,3.793100233,7.586200467
571NF808,571QE801,7.600285768,15.20057154
571NF809,571QE801,6.239623848,12.4792477
571AG803,571QE801,6.4950261,12.9900522
571AG806,571QE801,3.982571815,7.965143629
571QE801,571QE801,0,0
571QE807,571QE801,1.829800929,3.659601859
571QE813,571QE801,2.259020548,4.518041096
571QE814,571QE801,2.027510954,4.055021907
571QE819,571QE801,2.367464326,4.734928652
571QE820,571QE801,2.890524866,5.781049733
571QE821,571QE801,3.245612663,6.491225327
571QE827,571QE801,1.353260653,2.706521305
571QE837,571QE801,1.111696016,2.223392032
571QC806,571QE801,2.832572161,5.665144323
571QC807,571QE801,2.833117059,5.666234117
571QC808,571QE801,2.760650319,5.521300639
571QE806,571QE801,1.802383199,3.604766397
571QE810,571QE801,1.615795092,3.231590185
571QE815,571QE801,3.039644479,6.079288958
571QE816,571QE801,3.20546072,6.410921441
571QE823,571QE801,2.550190345,5.100380689
571QE825,571QE801,2.433714191,4.867428382
571QE826,571QE801,1.704613706,3.409227413
571QE829,571QE801,3.240202327,6.480404655
571QE832,571QE801,3.445528793,6.891057587
571QE833,571QE801,2.136902103,4.273804206
571QC802,571QE807,2.200793324,4.401586649
571QC803,571QE807,2.410322885,4.82064577
571QC805,571QE807,2.918867539,5.837735079
571QC809,571QE807,2.488544063,4.977088126
571QC811,571QE807,2.890469401,5.780938802
571QC813,571QE807,2.340704457,4.681408914
571QC814,571QE807,2.967489547,5.934979095
571QC816,571QE807,4.610714039,9.221428077
571QC820,571QE807,5.20904786,10.41809572
571QC822,571QE807,4.141881341,8.283762681
571QC823,571QE807,3.405205094,6.810410187
571QC824,571QE807,2.971884925,5.943769849
571QC828,571QE807,4.653179793,9.306359585
571QC826,571QE807,4.744476034,9.488952068
571QD802,571QE807,6.186352794,12.37270559
571QD804,571QE807,5.447647844,10.89529569
571QD809,571QE807,6.129611629,12.25922326
571QD812,571QE807,5.175959108,10.35191822
571QD813,571QE807,6.323022079,12.64604416
571QD814,571QE807,4.755785379,9.511570759
571QD815,571QE807,5.83212823,11.66425646
571QD816,571QE807,4.205893547,8.411787093
571QD818,571QE807,3.102150658,6.204301316
571QD820,571QE807,3.332689615,6.665379231
571QD821,571QE807,5.374454134,10.74890827
571NF801,571QE807,2.077813855,4.155627711
571NF805,571QE807,2.452418986,4.904837972
571NF806,571QE807,3.169707798,6.339415596
571NF807,571QE807,2.08378631,4.167572619
571NF808,571QE807,5.831786835,11.66357367
571NF809,571QE807,4.567657928,9.135315855
571AG803,571QE807,6.501782752,13.0035655
571AG806,571QE807,4.04911462,8.09822924
571QE801,571QE807,1.829802851,3.659605703
571QE807,571QE807,0,0
571QE813,571QE807,2.35314191,4.706283821
571QE814,571QE807,2.116971015,4.233942029
571QE819,571QE807,0.83548578,1.670971559
571QE820,571QE807,1.358667455,2.71733491
571QE821,571QE807,1.775146922,3.550293844
571QE827,571QE807,2.138657572,4.277315144
571QE837,571QE807,1.109051042,2.218102084
571QC806,571QE807,1.088392262,2.176784525
571QC807,571QE807,1.088643312,2.177286623
571QC808,571QE807,0.932461647,1.864923295
571QE806,571QE807,2.963885407,5.927770813
571QE810,571QE807,3.320364618,6.640729236
571QE815,571QE807,4.681281807,9.362563615
