id,网点代码,代码,件量,start,end
1,571AD,FC5711772,7,0,150
1,571PD,FC5711771,6,0,150
1,571KJ,FC5711770,38,0,150
1,571AF,FC5711768,16,0,150
1,571AG,FC5711767,4,0,150
1,571AJ,FC5711766,9,0,150
1,571NF,FC5711762,6,0,150
1,571DC,FC5711761,14,0,150
1,571E,FC5711759,7,0,150
1,571D,FC5711757,9,0,150
1,571FA,FC5711755,4,0,150
1,571PF,FC5711754,7,0,150
1,571CC,FC5711753,3,0,150
1,571KA,FC5711752,7,0,150
1,571PD,FC5711751,7,0,150
1,571CC,FC5711750,2,0,150
1,571BM,FC5711747,20,0,150
1,571EA,FC5711746,18,0,150
1,571AC,FC5711745,4,0,150
1,571QE,FC5711744,4,0,150
1,571QE,FC5711743,3,0,150
1,571QE,FC5711742,3,0,150
1,571QE,FC5711741,4,0,150
1,571AC,FC5711739,3,0,150
1,571AC,FC5711738,5,0,150
1,571NC,FC5711737,13,0,150
1,571QA,FC5711736,4,0,150
1,571AD,FC5711735,11,0,150
1,571AD,FC5711734,6,0,150
1,571AG,FC5711733,3,0,150
1,571KB,FC5711732,8,0,150
1,571KL,FC5711731,7,0,150
1,571PD,FC5711730,7,0,150
1,571PD,FC5711729,7,0,150
1,571PD,FC5711728,7,0,150
1,571CC,FC5711727,5,0,150
1,571FB,FC5711726,8,0,150
1,571NC,FC5711725,15,0,150
1,571J,FC5711722,25,0,150
1,571CS,FC5711719,21,0,150
1,571CC,FC5711718,2,0,150
1,571P,FC5711717,5,0,150
1,571PB,FC5711716,23,0,150
1,571PB,FC5711715,23,0,150
1,571PB,FC5711714,23,0,150
1,571PB,FC5711713,29,0,150
1,571PB,FC5711712,23,0,150
1,571PB,FC5711711,23,0,150
1,571FC,FC5711709,4,0,150
1,571FC,FC5711708,4,0,150
1,571FF,FC5711705,2,0,150
1,571KT,FC5711704,6,0,150
1,571CL,FC5711703,2,0,150
1,571CL,FC5711702,3,0,150
1,571CL,FC5711701,3,0,150
1,571CC,FC5711700,4,0,150
1,571CC,FC5711699,3,0,150
1,571AJ,FC5711695,7,0,150
1,571AE,FC5711694,5,0,150
1,571AD,FC5711693,4,0,150
1,571CL,FC5711692,2,0,150
1,571CL,FC5711691,2,0,150
1,571QD,FC5711683,7,0,150
1,571QD,FC5711682,7,0,150
1,571QD,FC5711681,7,0,150
1,571B,FC5711680,11,0,150
1,571KL,FC5711679,13,0,150
1,571PF,FC5711678,6,0,150
1,571PF,FC5711677,6,0,150
1,571PF,FC5711676,4,0,150
1,571PF,FC5711675,7,0,150
1,571PF,FC5711674,4,0,150
1,571D,FC5711673,9,0,150
1,571AG,FC5711672,5,0,150
1,571CD,FC5711671,6,0,150
1,571AJ,FC5711670,9,0,150
1,571CL,FC5711669,2,0,150
1,571CL,FC5711668,2,0,150
1,571CL,FC5711667,2,0,150
1,571CL,FC5711666,2,0,150
1,571PG,FC5711665,11,0,150
1,571PG,FC5711664,11,0,150
1,571CL,FC5711662,3,0,150
1,571QD,FC5711659,11,0,150
1,571QD,FC5711658,11,0,150
1,571QD,FC5711657,7,0,150
1,571CL,FC5711656,5,0,150
1,571CL,FC5711655,3,0,150
1,571AG,FC5711653,4,0,150
1,571AG,FC5711651,4,0,150
1,571AG,FC5711650,4,0,150
1,571CD,FC5711649,5,0,150
1,571FF,FC5711648,5,0,150
1,571AG,FC5711647,5,0,150
1,571AG,FC5711646,5,0,150
1,571AG,FC5711645,5,0,150
1,571CS,FC5711644,16,0,150
1,571CS,FC5711643,16,0,150
1,571CS,FC5711642,16,0,150
1,571KB,FC5711641,19,0,150
1,571PG,FC5711640,15,0,150
1,571HC,FC5711639,7,0,150
1,571HC,FC5711638,7,0,150
1,571AQ,FC5711635,1,0,150
1,571DC,FC5711634,8,0,150
1,571NC,FC5711633,5,0,150
1,571QD,FC5711631,7,0,150
1,571AD,FC5711630,4,0,150
1,571B,FC5711629,11,0,150
1,571P,FC5711628,12,0,150
1,571KA,FC5711627,6,0,150
1,571KA,FC5711626,6,0,150
1,571FP,FC5711625,16,0,150
1,571AC,FC5711624,4,0,150
1,571AC,FC5711623,5,0,150
1,571AC,FC5711622,5,0,150
1,571AQ,FC5711621,3,0,150
1,571AQ,FC5711620,2,0,150
1,571CK,FC5711618,5,0,150
1,571FM,FC5711617,11,0,150
1,571AA,FC5711616,8,0,150
1,571QE,FC5711615,5,0,150
1,571CL,FC5711610,3,0,150
1,571E,FC5711609,16,0,150
1,571E,FC5711608,16,0,150
1,571FC,FC5711603,2,0,150
1,571KL,FC5711602,9,0,150
1,571PG,FC5711601,5,0,150
1,571DJ,FC5711600,6,0,150
1,571B,FC5711599,20,0,150
1,571AC,FC5711596,4,0,150
1,571AC,FC5711594,4,0,150
1,571AA,FC5711593,8,0,150
1,571KJ,FC5711591,30,0,150
1,571PF,FC5711590,9,0,150
1,571KF,FC5711589,4,0,150
1,571KF,FC5711588,4,0,150
1,571B,FC5711587,20,0,150
1,571B,FC5711586,29,0,150
1,571B,FC5711585,11,0,150
1,571FN,FC5711583,30,0,150
1,571FC,FC5711582,3,0,150
1,571FC,FC5711581,1,0,150
1,571PC,FC5711580,11,0,150
1,571AJ,FC5711576,12,0,150
1,571PF,FC5711575,4,0,150
1,571FA,FC5711574,3,0,150
1,571KB,FC5711573,19,0,150
1,571PC,FC5711572,20,0,150
1,571FT,FC5711571,9,0,150
1,571FT,FC5711570,7,0,150
1,571FT,FC5711569,9,0,150
1,571FT,FC5711568,9,0,150
1,571DA,FC5711567,2,0,150
1,571AC,FC5711566,5,0,150
1,571AC,FC5711565,5,0,150
1,571KT,FC5711564,4,0,150
1,571KT,FC5711563,7,0,150
1,571KT,FC5711562,6,0,150
1,571QE,FC5711561,6,0,150
1,571QE,FC5711560,6,0,150
1,571QA,FC5711557,8,0,150
1,571AA,FC5711556,10,0,150
1,571HJ,FC5711555,2,0,150
1,571CD,FC5711549,3,0,150
1,571AQ,FC5711547,3,0,150
1,571FC,FC5711546,3,0,150
1,571FC,FC5711545,4,0,150
1,571AJ,FC5711543,7,0,150
1,571KT,FC5711542,3,0,150
1,571CL,FC5711541,3,0,150
1,571CL,FC5711540,2,0,150
1,571HC,FC5711539,4,0,150
1,571AC,FC5711538,5,0,150
1,571E,FC5711537,23,0,150
1,571E,FC5711536,31,0,150
1,571AC,FC5711535,7,0,150
1,571AC,FC5711534,8,0,150
1,571CL,FC5711533,5,0,150
1,571DB,FC5711530,10,0,150
1,571QE,FC5711529,3,0,150
1,571AE,FC5711528,5,0,150
1,571FM,FC5711526,15,0,150
1,571FM,FC5711525,18,0,150
1,571FM,FC5711524,18,0,150
1,571D,FC5711522,11,0,150
1,571AG,FC5711521,5,0,150
1,571HJ,FC5711519,2,0,150
1,571KF,FC5711518,4,0,150
1,571AG,FC5711517,4,0,150
1,571CL,FC5711516,4,0,150
1,571FF,FC5711514,4,0,150
1,571KA,FC5711513,7,0,150
1,571QC,FC5711512,5,0,150
1,571AG,FC5711511,4,0,150
1,571HJ,FC5711510,3,0,150
1,571CL,FC5711509,3,0,150
1,571BM,FC5711508,14,0,150
1,571LB,FC5711507,13,0,150
1,571KF,FC5711506,6,0,150
1,571E,FC5711505,9,0,150
1,571KB,FC5711504,19,0,150
1,571KB,FC5711503,19,0,150
1,571FF,FC5711500,5,0,150
1,571FB,FC5711499,4,0,150
1,571QC,FC5711497,7,0,150
1,571CD,FC5711496,6,0,150
1,571CD,FC5711495,6,0,150
1,571DC,FC5711494,8,0,150
1,571PC,FC5711492,16,0,150
1,571KF,FC5711491,7,0,150
1,571FC,FC5711490,2,0,150
1,571KF,FC5711489,4,0,150
1,571K,FC5711488,5,0,150
1,571K,FC5711487,6,0,150
1,571KF,FC5711485,5,0,150
1,571KF,FC5711484,4,0,150
1,571LB,FC5711483,13,0,150
1,571P,FC5711481,10,0,150
1,571TM,FC5711480,4,0,150
1,571PB,FC5711479,16,0,150
1,571AD,FC5711478,7,0,150
1,571AD,FC5711477,7,0,150
1,571AD,FC5711476,7,0,150
1,571PB,FC5711473,34,0,150
1,571PB,FC5711472,29,0,150
1,571PB,FC5711471,40,0,150
1,571K,FC5711470,5,0,150
1,571KT,FC5711469,11,0,150
1,571KT,FC5711468,6,0,150
1,571KT,FC5711467,6,0,150
1,571PD,FC5711466,4,0,150
1,571KB,FC5711465,19,0,150
1,571PD,FC5711464,7,0,150
1,571HJ,FC5711463,2,0,150
1,571PB,FC5711461,34,0,150
1,571PB,FC5711460,23,0,150
1,571KT,FC5711459,6,0,150
1,571AQ,FC5711458,3,0,150
1,571KT,FC5711457,6,0,150
1,571AQ,FC5711456,2,0,150
1,571PB,FC5711455,23,0,150
1,571PB,FC5711454,23,0,150
1,571AQ,FC5711453,3,0,150
1,571DB,FC5711452,8,0,150
1,571DC,FC5711449,14,0,150
1,571AA,FC5711448,5,0,150
1,571CD,FC5711447,5,0,150
1,571AA,FC5711446,7,0,150
1,571PC,FC5711445,16,0,150
1,571AE,FC5711444,5,0,150
1,571AQ,FC5711443,3,0,150
1,571AD,FC5711442,7,0,150
1,571QD,FC5711441,11,0,150
1,571QD,FC5711440,11,0,150
1,571JB,FC5711439,10,0,150
1,571PC,FC5711438,16,0,150
1,571TM,FC5711437,6,0,150
1,571TM,FC5711436,6,0,150
1,571AA,FC5711435,5,0,150
1,571J,FC5711434,20,0,150
1,571J,FC5711433,20,0,150
1,571DB,FC5711432,13,0,150
1,571KJ,FC5711431,21,0,150
1,571JB,FC5711430,18,0,150
1,571J,FC5711429,11,0,150
1,571AF,FC5711428,12,0,150
1,571HJ,FC5711427,2,0,150
1,571HJ,FC5711426,2,0,150
1,571HJ,FC5711425,3,0,150
1,571FC,FC5711424,3,0,150
1,571CL,FC5711423,2,0,150
1,571HJ,FC5711422,3,0,150
1,571QC,FC5711421,4,0,150
1,571AG,FC5711420,7,0,150
1,571CD,FC5711419,6,0,150
1,571KJ,FC5711418,21,0,150
1,571AD,FC5711417,7,0,150
1,571NC,FC5711416,7,0,150
1,571KA,FC5711415,4,0,150
1,571JB,FC5711414,10,0,150
1,571CD,FC5711413,5,0,150
1,571FF,FC5711410,5,0,150
1,571FF,FC5711409,7,0,150
1,571BM,FC5711408,14,0,150
1,571FF,FC5711407,8,0,150
1,571FF,FC5711406,5,0,150
1,571AD,FC5711405,7,0,150
1,571DC,FC5711404,14,0,150
1,571DC,FC5711403,28,0,150
1,571HC,FC5711400,3,0,150
1,571AF,FC5711399,9,0,150
1,571TM,FC5711398,3,0,150
1,571AC,FC5711397,4,0,150
1,571HN,FC5711396,7,0,150
1,571HN,FC5711395,7,0,150
1,571QE,FC5711394,5,0,150
1,571LD,FC5711393,4,0,150
1,571CD,FC5711391,3,0,150
1,571QF,FC5711379,7,0,150
1,571CD,FC5711378,6,0,150
1,571AG,FC5711374,5,0,150
1,571QE,FC5711373,3,0,150
1,571QE,FC5711372,3,0,150
1,571AC,FC5711371,5,0,150
1,571PF,FC5711370,3,0,150
1,571HB,FC5711369,9,0,150
1,571AC,FC5711368,5,0,150
1,571PF,FC5711367,3,0,150
1,571PF,FC5711366,3,0,150
1,571AD,FC5711365,6,0,150
1,571E,FC5711363,20,0,150
1,571E,FC5711362,20,0,150
1,571E,FC5711361,23,0,150
1,571E,FC5711360,16,0,150
1,571DJ,FC5711359,5,0,150
1,571DJ,FC5711358,10,0,150
1,571DJ,FC5711357,7,0,150
1,571CK,FC5711355,6,0,150
1,571CK,FC5711353,6,0,150
1,571CK,FC5711350,7,0,150
1,571QE,FC5711349,6,0,150
1,571HB,FC5711343,14,0,150
1,571HB,FC5711342,14,0,150
1,571FF,FC5711341,5,0,150
1,571KB,FC5711340,19,0,150
1,571KB,FC5711339,19,0,150
1,571KB,FC5711338,19,0,150
1,571PD,FC5711337,6,0,150
1,571FA,FC5711335,2,0,150
1,571FC,FC5711334,3,0,150
1,571CK,FC5711332,8,0,150
1,571CC,FC5711331,3,0,150
1,571CK,FC5711330,8,0,150
1,571FA,FC5711329,2,0,150
1,571FC,FC5711328,3,0,150
1,571AG,FC5711327,10,0,150
1,571PG,FC5711326,9,0,150
1,571PG,FC5711325,9,0,150
1,571AQ,FC5711323,5,0,150
1,571AQ,FC5711322,5,0,150
1,571HB,FC5711321,8,0,150
1,571AQ,FC5711320,4,0,150
1,571EA,FC5711317,12,0,150
1,571AA,FC5711316,5,0,150
1,571AQ,FC5711312,4,0,150
1,571AQ,FC5711311,4,0,150
1,571AQ,FC5711309,4,0,150
1,571AD,FC5711308,11,0,150
1,571QA,FC5711307,6,0,150
1,571PD,FC5711306,4,0,150
1,571J,FC5711305,11,0,150
1,571PD,FC5711304,4,0,150
1,571AA,FC5711303,5,0,150
1,571KJ,FC5711302,21,0,150
1,571AD,FC5711301,6,0,150
1,571AD,FC5711300,4,0,150
1,571AM,FC5711294,6,0,150
1,571BM,FC5711292,14,0,150
1,571KT,FC5711291,6,0,150
1,571HN,FC5711289,7,0,150
1,571HC,FC5711288,6,0,150
1,571AG,FC5711287,3,0,150
1,571DA,FC5711285,2,0,150
1,571DA,FC5711284,2,0,150
1,571DA,FC5711283,3,0,150
1,571FF,FC5711282,3,0,150
1,571KF,FC5711281,2,0,150
1,571FF,FC5711279,4,0,150
1,571AA,FC5711278,8,0,150
1,571LD,FC5711277,5,0,150
1,571D,FC5711276,10,0,150
1,571QA,FC5711275,9,0,150
1,571AA,FC5711274,8,0,150
1,571D,FC5711273,10,0,150
1,571BM,FC5711272,18,0,150
1,571LD,FC5711271,3,0,150
1,571FA,FC5711270,3,0,150
1,571CL,FC5711269,1,0,150
1,571HK,FC5711268,4,0,150
1,571AD,FC5711266,7,0,150
1,571AQ,FC5711265,3,0,150
1,571LD,FC5711264,4,0,150
1,571KF,FC5711263,6,0,150
1,571PC,FC5711262,9,0,150
1,571QC,FC5711261,5,0,150
1,571CD,FC5711260,6,0,150
1,571PC,FC5711259,14,0,150
1,571E,FC5711258,12,0,150
1,571KA,FC5711257,10,0,150
1,571KL,FC5711256,16,0,150
1,571FF,FC5711255,3,0,150
1,571CS,FC5711254,11,0,150
1,571KT,FC5711253,5,0,150
1,571KT,FC5711252,5,0,150
1,571KL,FC5711250,13,0,150
1,571CK,FC5711249,6,0,150
1,571PC,FC5711248,14,0,150
1,571CL,FC5711247,2,0,150
1,571CS,FC5711246,16,0,150
1,571CL,FC5711245,2,0,150
1,571HJ,FC5711244,3,0,150
1,571PD,FC5711243,7,0,150
1,571FF,FC5711242,2,0,150
1,571PD,FC5711241,7,0,150
1,571FN,FC5711240,12,0,150
1,571CL,FC5711239,2,0,150
1,571FN,FC5711238,15,0,150
1,571FF,FC5711237,4,0,150
1,571CC,FC5711236,4,0,150
1,571FC,FC5711235,4,0,150
1,571FC,FC5711234,4,0,150
1,571CL,FC5711233,2,0,150
1,571CL,FC5711232,3,0,150
1,571CK,FC5711231,6,0,150
1,571AC,FC5711230,8,0,150
1,571AA,FC5711228,7,0,150
1,571HC,FC5711227,3,0,150
1,571HC,FC5711226,4,0,150
1,571HC,FC5711225,4,0,150
1,571KJ,FC5711224,17,0,150
1,571BM,FC5711223,50,0,150
1,571AG,FC5711219,10,0,150
1,571AC,FC5711218,5,0,150
1,571CK,FC5711217,5,0,150
1,571CL,FC5711216,4,0,150
1,571CK,FC5711215,11,0,150
1,571CK,FC5711214,7,0,150
1,571CK,FC5711213,5,0,150
1,571KF,FC5711212,6,0,150
1,571CK,FC5711211,5,0,150
1,571CK,FC5711210,5,0,150
1,571CL,FC5711209,4,0,150
1,571CL,FC5711208,3,0,150
1,571CL,FC5711207,3,0,150
1,571CL,FC5711206,4,0,150
1,571CL,FC5711205,3,0,150
1,571FC,FC5711204,2,0,150
1,571FC,FC5711203,4,0,150
1,571FC,FC5711202,3,0,150
1,571CD,FC5711201,3,0,150
1,571CD,FC5711200,6,0,150
1,571CS,FC5711199,14,0,150
1,571PF,FC5711198,4,0,150
1,571PF,FC5711197,4,0,150
1,571FF,FC5711195,6,0,150
1,571FF,FC5711194,6,0,150
1,571FL,FC5711192,20,0,150
1,571KB,FC5711191,33,0,150
1,571AM,FC5711189,15,0,150
1,571QC,FC5711188,2,0,150
1,571AC,FC5711187,2,0,150
1,571AJ,FC5711186,9,0,150
1,571AJ,FC5711185,4,0,150
1,571AM,FC5711184,10,0,150
1,571QE,FC5711183,3,0,150
1,571QE,FC5711182,3,0,150
1,571AC,FC5711181,6,0,150
1,571PH,FC5711180,11,0,150
1,571QE,FC5711179,4,0,150
1,571KL,FC5711177,24,0,150
1,571KJ,FC5711176,30,0,150
1,571KJ,FC5711175,38,0,150
1,571KJ,FC5711174,30,0,150
1,571PF,FC5711173,6,0,150
1,571D,FC5711172,6,0,150
1,571HC,FC5711171,7,0,150
1,571KF,FC5711170,2,0,150
1,571D,FC5711169,5,0,150
1,571D,FC5711168,5,0,150
1,571NC,FC5711167,12,0,150
1,571QC,FC5711166,7,0,150
1,571TM,FC5711165,5,0,150
1,571KF,FC5711164,6,0,150
1,571AF,FC5711163,18,0,150
1,571DA,FC5711162,2,0,150
1,571DA,FC5711161,2,0,150
1,571DA,FC5711160,2,0,150
1,571D,FC5711157,8,0,150
1,571AD,FC5711156,5,0,150
1,571PB,FC5711155,16,0,150
1,571AE,FC5711152,3,0,150
1,571KA,FC5711150,4,0,150
1,571KA,FC5711149,4,0,150
1,571QA,FC5711148,4,0,150
1,571AE,FC5711147,6,0,150
1,571DA,FC5711146,2,0,150
1,571DA,FC5711145,2,0,150
1,571QA,FC5711144,4,0,150
1,571FB,FC5711142,9,0,150
1,571CL,FC5711141,2,0,150
1,571CL,FC5711140,3,0,150
1,571DJ,FC5711139,4,0,150
1,571PC,FC5711129,9,0,150
1,571HJ,FC5711126,1,0,150
1,571FC,FC5711125,1,0,150
1,571HJ,FC5711124,2,0,150
1,571FC,FC5711123,5,0,150
1,571FC,FC5711122,1,0,150
1,571KA,FC5711116,10,0,150
1,571CL,FC5711115,3,0,150
1,571KT,FC5711113,8,0,150
1,571EA,FC5711112,16,0,150
1,571QA,FC5711110,4,0,150
1,571PD,FC5711108,4,0,150
1,571FF,FC5711106,2,0,150
1,571CD,FC5711105,8,0,150
1,571CD,FC5711104,8,0,150
1,571D,FC5711102,5,0,150
1,571D,FC5711101,5,0,150
1,571D,FC5711100,6,0,150
1,571D,FC5711099,9,0,150
1,571PD,FC5711098,6,0,150
1,571CC,FC5711097,3,0,150
1,571KL,FC5711096,7,0,150
1,571KT,FC5711094,5,0,150
1,571KJ,FC5711092,35,0,150
1,571AE,FC5711091,4,0,150
1,571HN,FC5711090,6,0,150
1,571AJ,FC5711087,4,0,150
1,571CL,FC5711086,1,0,150
1,571CL,FC5711084,1,0,150
1,571CL,FC5711083,2,0,150
1,571CL,FC5711082,3,0,150
1,571FC,FC5711080,5,0,150
1,571LD,FC5711079,3,0,150
1,571LD,FC5711078,3,0,150
1,571PD,FC5711076,10,0,150
1,571PD,FC5711074,6,0,150
1,571PF,FC5711073,4,0,150
1,571PF,FC5711072,5,0,150
1,571PF,FC5711071,5,0,150
1,571PF,FC5711070,4,0,150
1,571PF,FC5711069,2,0,150
1,571PF,FC5711068,4,0,150
1,571QD,FC5711065,6,0,150
1,571QD,FC5711064,6,0,150
1,571AC,FC5711063,4,0,150
1,571QD,FC5711062,5,0,150
1,571QD,FC5711061,6,0,150
1,571CL,FC5711059,2,0,150
1,571AE,FC5711055,4,0,150
1,571AF,FC5711054,14,0,150
1,571AF,FC5711053,14,0,150
1,571QA,FC5711052,4,0,150
1,571QD,FC5711051,5,0,150
1,571AA,FC5711050,4,0,150
1,571PH,FC5711049,17,0,150
1,571PD,FC5711048,3,0,150
1,571DJ,FC5711047,3,0,150
1,571LH,FC5711046,5,0,150
1,571PD,FC5711045,5,0,150
1,571AE,FC5711044,2,0,150
1,571QD,FC5711042,6,0,150
1,571P,FC5711041,7,0,150
1,571KA,FC5711040,7,0,150
1,571CD,FC5711039,3,0,150
1,571DA,FC5711038,2,0,150
1,571B,FC5711037,20,0,150
1,571FF,FC5711035,4,0,150
1,571AC,FC5711034,4,0,150
1,571CD,FC5711033,5,0,150
1,571CC,FC5711031,3,0,150
1,571PH,FC5711028,25,0,150
1,571DA,FC5711024,2,0,150
1,571DA,FC5711019,3,0,150
1,571CD,FC5711017,9,0,150
1,571HB,FC5711016,16,0,150
1,571FM,FC5711015,23,0,150
1,571QE,FC5711014,2,0,150
1,571JB,FC5711013,12,0,150
1,571LB,FC5711012,9,0,150
1,571FC,FC5711011,2,0,150
1,571QE,FC5711010,2,0,150
1,571CC,FC5711008,1,0,150
1,571CC,FC5711007,3,0,150
1,571QA,FC5711006,5,0,150
1,571QA,FC5711005,5,0,150
1,571QA,FC5711004,5,0,150
1,571FC,FC5711003,3,0,150
1,571QE,FC5711002,7,0,150
1,571KF,FC5711001,3,0,150
1,571QC,FC5711000,5,0,150
1,571PD,FC5710998,7,0,150
1,571PD,FC5710997,8,0,150
1,571QD,FC5710996,13,0,150
1,571NC,FC5710995,8,0,150
1,571NC,FC5710992,12,0,150
1,571NC,FC5710991,8,0,150
1,571CD,FC5710990,5,0,150
1,571AC,FC5710986,3,0,150
1,571FA,FC5710983,2,0,150
1,571CL,FC5710981,1,0,150
1,571FF,FC5710980,4,0,150
1,571FA,FC5710978,2,0,150
1,571AF,FC5710977,9,0,150
1,571FH,FC5710976,5,0,150
1,571FH,FC5710975,5,0,150
1,571LH,FC5710974,15,0,150
1,571KA,FC5710973,7,0,150
1,571CD,FC5710972,3,0,150
1,571HJ,FC5710971,1,0,150
1,571QF,FC5710970,7,0,150
1,571AJ,FC5710968,5,0,150
1,571QF,FC5710967,13,0,150
1,571JB,FC5710964,10,0,150
1,571DJ,FC5710963,3,0,150
1,571FC,FC5710962,2,0,150
1,571QC,FC5710961,3,0,150
1,571AG,FC5710960,5,0,150
1,571FC,FC5710958,2,0,150
1,571PC,FC5710957,16,0,150
1,571P,FC5710956,5,0,150
1,571KB,FC5710955,19,0,150
1,571AQ,FC5710954,3,0,150
1,571AJ,FC5710953,7,0,150
1,571JB,FC5710950,10,0,150
1,571AD,FC5710949,6,0,150
1,571AJ,FC5710947,12,0,150
1,571EA,FC5710946,9,0,150
1,571KJ,FC5710945,21,0,150
1,571CS,FC5710944,21,0,150
1,571AG,FC5710943,4,0,150
1,571DA,FC5710941,2,0,150
1,571E,FC5710938,7,0,150
1,571FF,FC5710937,2,0,150
1,571HC,FC5710936,8,0,150
1,571CL,FC5710935,2,0,150
1,571TM,FC5710933,3,0,150
1,571LD,FC5710930,2,0,150
1,571FP,FC5710929,15,0,150
1,571AD,FC5710921,7,0,150
1,571FB,FC5710920,6,0,150
1,571AD,FC5710919,3,0,150
1,571E,FC5710918,7,0,150
1,571QD,FC5710915,10,0,150
1,571DA,FC5710914,2,0,150
1,571KF,FC5710912,4,0,150
1,571DA,FC5710911,2,0,150
1,571HJ,FC5710910,2,0,150
1,571HJ,FC5710909,2,0,150
1,571DA,FC5710908,2,0,150
1,571AG,FC5710907,4,0,150
1,571PF,FC5710906,6,0,150
1,571FM,FC5710905,24,0,150
1,571PH,FC5710902,22,0,150
1,571NC,FC5710901,8,0,150
1,571DJ,FC5710900,6,0,150
1,571DJ,FC5710899,6,0,150
1,571DJ,FC5710898,6,0,150
1,571QA,FC5710897,2,0,150
1,571DJ,FC5710896,3,0,150
1,571AJ,FC5710895,9,0,150
1,571QC,FC5710894,2,0,150
1,571CL,FC5710893,2,0,150
1,571AC,FC5710891,4,0,150
1,571TM,FC5710890,3,0,150
1,571HC,FC5710888,3,0,150
1,571CL,FC5710887,4,0,150
1,571QD,FC5710886,6,0,150
1,571FP,FC5710885,14,0,150
1,571QD,FC5710884,6,0,150
1,571LB,FC5710883,10,0,150
1,571QD,FC5710881,6,0,150
1,571FM,FC5710880,18,0,150
1,571QC,FC5710878,5,0,150
1,571FB,FC5710877,9,0,150
1,571FM,FC5710874,18,0,150
1,571CD,FC5710873,3,0,150
1,571HJ,FC5710872,2,0,150
1,571HJ,FC5710871,2,0,150
1,571QD,FC5710870,3,0,150
1,571AD,FC5710869,5,0,150
1,571QD,FC5710868,6,0,150
1,571DJ,FC5710865,4,0,150
1,571DJ,FC5710864,4,0,150
1,571JB,FC5710863,12,0,150
1,571TD,FC5710862,6,0,150
1,571FC,FC5710858,4,0,150
1,571CC,FC5710857,2,0,150
1,571LH,FC5710856,8,0,150
1,571CC,FC5710854,3,0,150
1,571FH,FC5710853,3,0,150
1,571KF,FC5710852,5,0,150
1,571CC,FC5710850,1,0,150
1,571FF,FC5710848,4,0,150
1,571PC,FC5710847,18,0,150
1,571AA,FC5710846,6,0,150
1,571FC,FC5710844,2,0,150
1,571FH,FC5710843,2,0,150
1,571FA,FC5710842,5,0,150
1,571FH,FC5710841,2,0,150
1,571FH,FC5710840,3,0,150
1,571FA,FC5710839,3,0,150
1,571FA,FC5710838,4,0,150
1,571FH,FC5710836,2,0,150
1,571KL,FC5710835,7,0,150
1,571TD,FC5710832,22,0,150
1,571AJ,FC5710830,4,0,150
1,571JB,FC5710828,12,0,150
1,571KJ,FC5710827,17,0,150
1,571LD,FC5710826,4,0,150
1,571KA,FC5710825,3,0,150
1,571QE,FC5710824,3,0,150
1,571PC,FC5710821,11,0,150
1,571QC,FC5710820,5,0,150
1,571QC,FC5710819,5,0,150
1,571NC,FC5710818,7,0,150
1,571AF,FC5710817,9,0,150
1,571DJ,FC5710815,3,0,150
1,571DJ,FC5710814,3,0,150
1,571DJ,FC5710813,3,0,150
1,571DJ,FC5710812,5,0,150
1,571DJ,FC5710811,3,0,150
1,571JB,FC5710810,18,0,150
1,571QD,FC5710808,6,0,150
1,571CD,FC5710807,3,0,150
1,571QA,FC5710800,4,0,150
1,571QA,FC5710799,6,0,150
1,571FF,FC5710798,3,0,150
1,571AF,FC5710797,9,0,150
1,571QA,FC5710796,3,0,150
1,571QE,FC5710795,2,0,150
1,571KA,FC5710794,4,0,150
1,571AD,FC5710793,9,0,150
1,571KA,FC5710791,4,0,150
1,571JB,FC5710790,8,0,150
1,571KL,FC5710788,9,0,150
1,571PB,FC5710787,13,0,150
1,571B,FC5710786,11,0,150
1,571P,FC5710785,5,0,150
1,571PC,FC5710783,9,0,150
1,571AQ,FC5710782,3,0,150
1,571CC,FC5710781,1,0,150
1,571KT,FC5710780,7,0,150
1,571QE,FC5710779,5,0,150
1,571QE,FC5710778,5,0,150
1,571PD,FC5710777,6,0,150
1,571PD,FC5710776,10,0,150
1,571PD,FC5710775,8,0,150
1,571PD,FC5710774,8,0,150
1,571TM,FC5710773,8,0,150
1,571PD,FC5710772,5,0,150
1,571PD,FC5710771,7,0,150
1,571PD,FC5710770,7,0,150
1,571PD,FC5710769,13,0,150
1,571PD,FC5710765,8,0,150
1,571PD,FC5710764,8,0,150
1,571PD,FC5710763,8,0,150
1,571PD,FC5710762,8,0,150
1,571AG,FC5710761,5,0,150
1,571AG,FC5710760,5,0,150
1,571AE,FC5710759,2,0,150
1,571AE,FC5710758,2,0,150
1,571AE,FC5710757,3,0,150
1,571AC,FC5710756,4,0,150
1,571AC,FC5710755,4,0,150
1,571FC,FC5710753,3,0,150
1,571QA,FC5710752,2,0,150
1,571CD,FC5710751,3,0,150
1,571EA,FC5710750,16,0,150
1,571HB,FC5710749,10,0,150
1,571FH,FC5710748,5,0,150
1,571KA,FC5710746,7,0,150
1,571K,FC5710745,4,0,150
1,571BM,FC5710744,12,0,150
1,571CD,FC5710738,4,0,150
1,571J,FC5710737,9,0,150
1,571HN,FC5710734,7,0,150
1,571CD,FC5710733,3,0,150
1,571QD,FC5710732,6,0,150
1,571QF,FC5710729,6,0,150
1,571AD,FC5710727,5,0,150
1,571AQ,FC5710726,3,0,150
1,571JB,FC5710724,8,0,150
