from,to,dist,time
571FA,571AQ,20.991,35.98457143
571FA,571AM,16.12,27.63428571
571FA,571AB,69.288,118.7794286
571FA,571JC,70.51,120.8742857
571FA,571KH,80.025,137.1857143
571FA,571TH,103.623,177.6394286
571FA,571TL,58.324,99.984
571FA,571DA,31.25,53.57142857
571FA,571K,21.154,36.264
571FA,571KF,25.4,43.54285714
571FA,571KC,29.528,50.61942857
571FA,571TD,19.682,33.74057143
571FA,571TN,21.339,36.58114286
571FA,571HC,14.858,25.47085714
571FA,571TM,15.498,26.568
571FA,571B,26.235,44.97428571
571FA,571BM,15.683,26.88514286
571FA,571CAE,12.702,21.77485714
571FA,571FC,5.947,10.19485714
571FA,571FN,1.98,3.394285714
571FA,571LD,4.782,8.197714286
571FA,571FT,11.029,18.90685714
571FA,571KB,12.833,21.99942857
571FA,571CS,17.97,30.80571429
571FA,571D,22.331,38.28171429
571FA,571DC,33.482,57.39771429
571FA,571CC,6.605,11.32285714
571FA,571FQ,9.478,16.248
571FA,571HK,11.065,18.96857143
571FA,571E,17.18,29.45142857
571FA,571EA,15.736,26.976
571FA,571HB,22.065,37.82571429
571FA,571KT,22.405,38.40857143
571FA,571DB,28.099,48.16971429
571FA,571DJ,25.563,43.82228571
571FA,571H,28.712,49.22057143
571FA,571TF,32.356,55.46742857
571FA,571TQ,21.937,37.60628571
571FA,571FF,14.049,24.084
571FA,571FH,17.98,30.82285714
571FA,571FL,15.716,26.94171429
571FA,571FJ,96.958,166.2137143
571FA,571SC,97.425,167.0142857
571FA,571FG,51.524,88.32685714
571FA,571MQ,54.36,93.18857143
571FA,571NF,33.932,58.16914286
571FA,571NG,49.203,84.348
571FA,571FP,2.967,5.086285714
571FA,571HJ,5.385,9.231428571
571FA,571LB,5.985,10.26
571FA,571QKA,34.069,58.404
571FA,571QKB,24.232,41.54057143
571FA,571QKC,35.908,61.55657143
571FA,571QKD,22.718,38.94514286
571FA,571QKE,7.128,12.21942857
571FA,571QKF,16.112,27.62057143
571FA,571QKG,49.051,84.08742857
571FA,571QKT,0,0
571FA,571FM,10.367,17.772
571FA,571FD,25.181,43.16742857
571FA,571FR,23.423,40.15371429
571FA,571FS,36.963,63.36514286
571FA,571LH,10.642,18.24342857
571FA,571SH,34.109,58.47257143
571FA,571FK,64.693,110.9022857
571FA,571G,42.838,73.43657143
571FA,571GB,33.893,58.10228571
571FA,571GC,50.376,86.35885714
571FA,571HG,54.685,93.74571429
571FA,571SB,42.887,73.52057143
571FA,571SD,39.718,68.088
571FA,571CK,6.854,11.74971429
571FA,571CL,6.862,11.76342857
571FA,571FB,8.815,15.11142857
571FA,571CD,32.188,55.17942857
571FA,571HN,35.978,61.67657143
571FA,571J,28.915,49.56857143
571FA,571JB,27.516,47.17028571
571FA,571KA,17.891,30.67028571
571FA,571KL,26.142,44.81485714
571FA,571FE,36.597,62.73771429
571FA,571MC,31.303,53.66228571
571FA,571MF,26.045,44.64857143
571FA,571M,24.973,42.81085714
571FA,571MB,14.742,25.272
571FA,571MD,36.274,62.184
571FA,571NA,56.14,96.24
571FA,571NE,50.599,86.74114286
571FA,571NC,19.046,32.65028571
571FA,571P,15.325,26.27142857
571FA,571PB,11.383,19.51371429
571FA,571PC,16.931,29.02457143
571FA,571PD,14.763,25.308
571FA,571AJ,24.48,41.96571429
571FA,571KJ,23.623,40.49657143
571FA,571PF,12.091,20.72742857
571FA,571PG,23.474,40.24114286
571FA,571PH,15.789,27.06685714
571FA,571AE,36.988,63.408
571FA,571HP,39.976,68.53028571
571FA,571QF,35.764,61.30971429
571FA,571QA,28.327,48.56057143
571FA,571QC,33.49,57.41142857
571FA,571QD,31.241,53.556
571FA,571QE,31.387,53.80628571
571FA,571QM,26.508,45.44228571
571FA,571L,85.636,146.8045714
571FA,571LA,84.148,144.2537143
571FA,571SF,163.05,279.5142857
571FA,571SA,141.654,242.8354286
571FA,571SE,136.635,234.2314286
571FA,571SP,157.227,269.532
571FA,571SQ,112.473,192.8108571
571FA,571ST,130.661,223.9902857
571FA,571NB,39.566,67.82742857
571FA,571NH,49.532,84.912
571FA,571QB,46.942,80.472
571FA,571FX,5.554,9.521142857
571FA,571KM,7.587,13.00628571
571FA,571TC,32.761,56.16171429
571FA,571TB,39.183,67.17085714
571FA,571TE,45.822,78.552
571FA,571TK,30.698,52.62514286
571FA,571TP,40.593,69.588
571FA,571W,22.898,39.25371429
571FA,571WA,20.002,34.28914286
571FA,571WW,25.48,43.68
571FP,571AA,17.377,29.78914286
571FP,571AD,23.007,39.44057143
571FP,571AF,18.178,31.16228571
571FP,571AG,35.478,60.81942857
571FP,571AC,20.221,34.66457143
571FP,571AQ,21.098,36.168
571FP,571AM,14.087,24.14914286
571FP,571AB,72.162,123.7062857
571FP,571JC,73.384,125.8011429
571FP,571KH,82.899,142.1125714
571FP,571TH,106.497,182.5662857
571FP,571TL,61.198,104.9108571
571FP,571DA,29.217,50.08628571
571FP,571K,19.121,32.77885714
571FP,571KF,24.736,42.40457143
571FP,571KC,27.495,47.13428571
571FP,571TD,17.649,30.25542857
571FP,571TN,19.306,33.096
571FP,571HC,12.825,21.98571429
571FP,571TM,13.465,23.08285714
571FP,571B,24.202,41.48914286
571FP,571BM,14.543,24.93085714
571FP,571CAE,14.294,24.504
571FP,571FC,8.53,14.62285714
571FP,571FN,4.311,7.390285714
571FP,571LD,7.341,12.58457143
571FP,571FT,13.612,23.33485714
571FP,571KB,14.425,24.72857143
571FP,571CS,16.83,28.85142857
571FP,571D,21.667,37.14342857
571FP,571DC,32.818,56.25942857
571FP,571CC,8.936,15.31885714
571FP,571FQ,9.585,16.43142857
571FP,571HK,13.396,22.96457143
571FP,571E,16.04,27.49714286
571FP,571EA,14.596,25.02171429
571FP,571HB,20.032,34.34057143
571FP,571KT,20.372,34.92342857
571FP,571DB,27.435,47.03142857
571FP,571DJ,24.899,42.684
571FP,571H,26.679,45.73542857
571FP,571TF,30.323,51.98228571
571FP,571TQ,19.904,34.12114286
571FP,571FF,15.902,27.26057143
571FP,571FH,20.964,35.93828571
571FP,571FL,18.59,31.86857143
571FP,571FJ,99.832,171.1405714
571FP,571SC,100.299,171.9411429
571FP,571FG,49.491,84.84171429
571FP,571MQ,52.327,89.70342857
571FP,571NF,33.205,56.92285714
571FP,571NG,47.17,80.86285714
571FP,571FA,2.331,3.996
571FP,571HJ,4.625,7.928571429
571FP,571LB,3.952,6.774857143
571FP,571QKA,33.342,57.15771429
571FP,571QKB,22.199,38.05542857
571FP,571QKC,31.044,53.21828571
571FP,571QKD,22.825,39.12857143
571FP,571QKE,10.657,18.26914286
571FP,571QKF,14.079,24.13542857
571FP,571QKG,41.84,71.72571429
571FP,571QKT,0,0
571FP,571FM,12.95,22.2
571FP,571FD,25.288,43.35085714
571FP,571FR,34.623,59.35371429
571FP,571FS,37.07,63.54857143
571FP,571LH,12.973,22.23942857
571FP,571SH,44.224,75.81257143
571FP,571FK,67.567,115.8291429
571FP,571G,45.712,78.36342857
571FP,571GB,36.767,63.02914286
571FP,571GC,53.25,91.28571429
571FP,571HG,57.559,98.67257143
571FP,571SB,45.761,78.44742857
571FP,571SD,42.592,73.01485714
571FP,571CK,7.043,12.07371429
571FP,571CL,9.421,16.15028571
571FP,571FB,11.398,19.53942857
571FP,571CD,30.155,51.69428571
571FP,571HN,33.945,58.19142857
571FP,571J,26.882,46.08342857
571FP,571JB,25.483,43.68514286
571FP,571KA,15.858,27.18514286
571FP,571KL,24.109,41.32971429
571FP,571FE,34.564,59.25257143
571FP,571MC,29.27,50.17714286
571FP,571MF,24.012,41.16342857
571FP,571M,22.94,39.32571429
571FP,571MB,14.849,25.45542857
571FP,571MD,34.241,58.69885714
571FP,571NA,54.107,92.75485714
571FP,571NE,48.566,83.256
571FP,571NC,17.013,29.16514286
571FP,571P,14.185,24.31714286
571FP,571PB,10.243,17.55942857
571FP,571PC,15.791,27.07028571
571FP,571PD,16.73,28.68
571FP,571AJ,23.023,39.468
571FP,571KJ,22.166,37.99885714
571FP,571PF,10.951,18.77314286
571FP,571PG,26.348,45.168
571FP,571PH,14.649,25.11257143
571FP,571AE,31.51,54.01714286
571FP,571HP,37.943,65.04514286
571FP,571QF,30.9,52.97142857
571FP,571QA,26.294,45.07542857
571FP,571QC,32.826,56.27314286
571FP,571QD,29.208,50.07085714
571FP,571QE,30.723,52.668
571FP,571QM,24.475,41.95714286
571FP,571L,88.51,151.7314286
571FP,571LA,87.022,149.1805714
571FP,571SF,161.91,277.56
571FP,571SA,140.514,240.8811429
571FP,571SE,135.495,232.2771429
571FP,571SP,156.087,267.5777143
571FP,571SQ,115.347,197.7377143
571FP,571ST,129.521,222.036
571FP,571NB,34.974,59.95542857
571FP,571NH,40.982,70.25485714
571FP,571QB,49.816,85.39885714
571FP,571FX,4.095,7.02
571FP,571KM,5.554,9.521142857
571FP,571TC,30.728,52.67657143
571FP,571TB,37.15,63.68571429
571FP,571TE,43.789,75.06685714
571FP,571TK,28.665,49.14
571FP,571TP,38.56,66.10285714
571FP,571W,19.954,34.20685714
571FP,571WA,17.969,30.804
571FP,571WW,23.447,40.19485714
571HJ,571AA,12.434,21.31542857
571HJ,571AD,17.72,30.37714286
571HJ,571AF,13.679,23.44971429
571HJ,571AG,30.059,51.52971429
571HJ,571AC,24.054,41.23542857
571HJ,571AQ,25.884,44.37257143
571HJ,571AM,12.137,20.80628571
571HJ,571AB,66.908,114.6994286
571HJ,571JC,68.13,116.7942857
571HJ,571KH,77.645,133.1057143
571HJ,571TH,101.243,173.5594286
571HJ,571TL,55.944,95.904
571HJ,571DA,22.891,39.24171429
571HJ,571K,17.477,29.96057143
571HJ,571KF,19.317,33.11485714
571HJ,571KC,23.988,41.12228571
571HJ,571TD,21.482,36.82628571
571HJ,571TN,23.139,39.66685714
571HJ,571HC,16.658,28.55657143
571HJ,571TM,17.298,29.65371429
571HJ,571B,18.915,32.42571429
571HJ,571BM,9.6,16.45714286
571HJ,571CAE,9.04,15.49714286
571HJ,571FC,4.159,7.129714286
571HJ,571FN,7.209,12.35828571
571HJ,571LD,2.601,4.458857143
571HJ,571FT,9.093,15.588
571HJ,571KB,9.171,15.72171429
571HJ,571CS,11.887,20.37771429
571HJ,571D,16.248,27.85371429
571HJ,571DC,27.399,46.96971429
571HJ,571CC,11.914,20.424
571HJ,571FQ,13.442,23.04342857
571HJ,571HK,13.642,23.38628571
571HJ,571E,11.097,19.02342857
571HJ,571EA,9.653,16.548
571HJ,571HB,23.865,40.91142857
571HJ,571KT,24.205,41.49428571
571HJ,571DB,22.016,37.74171429
571HJ,571DJ,19.48,33.39428571
571HJ,571H,30.512,52.30628571
571HJ,571TF,34.154,58.54971429
571HJ,571TQ,23.737,40.692
571HJ,571FF,10.648,18.25371429
571HJ,571FH,15.71,26.93142857
571HJ,571FL,13.336,22.86171429
571HJ,571FJ,94.578,162.1337143
571HJ,571SC,95.045,162.9342857
571HJ,571FG,49.717,85.22914286
571HJ,571MQ,52.553,90.09085714
571HJ,571NF,27.849,47.74114286
571HJ,571NG,39.931,68.45314286
571HJ,571FA,5.229,8.964
571HJ,571FP,5.365,9.197142857
571HJ,571LB,5.521,9.464571429
571HJ,571QKA,27.986,47.976
571HJ,571QKB,22.425,38.44285714
571HJ,571QKC,33.528,57.47657143
571HJ,571QKD,23.967,41.08628571
571HJ,571QKE,5.403,9.262285714
571HJ,571QKF,12.129,20.79257143
571HJ,571QKG,36.553,62.66228571
571HJ,571QKT,0,0
571HJ,571FM,8.431,14.45314286
571HJ,571FD,33.013,56.59371429
571HJ,571FR,23.461,40.21885714
571HJ,571FS,44.795,76.79142857
571HJ,571LH,15.941,27.32742857
571HJ,571SH,35.753,61.29085714
571HJ,571FK,62.313,106.8222857
571HJ,571G,40.458,69.35657143
571HJ,571GB,31.513,54.02228571
571HJ,571GC,47.996,82.27885714
571HJ,571HG,52.305,89.66571429
571HJ,571SB,40.507,69.44057143
571HJ,571SD,37.338,64.008
571HJ,571CK,1.113,1.908
571HJ,571CL,5.137,8.806285714
571HJ,571FB,6.879,11.79257143
571HJ,571CD,24.868,42.63085714
571HJ,571HN,34.953,59.91942857
571HJ,571J,21.595,37.02
571HJ,571JB,20.196,34.62171429
571HJ,571KA,12.567,21.54342857
571HJ,571KL,18.822,32.26628571
571HJ,571FE,31.919,54.71828571
571HJ,571MC,33.103,56.748
571HJ,571MF,24.158,41.41371429
571HJ,571M,23.166,39.71314286
571HJ,571MB,20.289,34.78114286
571HJ,571MD,34.467,59.08628571
571HJ,571NA,41.567,71.25771429
571HJ,571NE,35.276,60.47314286
571HJ,571NC,20.244,34.704
571HJ,571P,9.242,15.84342857
571HJ,571PB,9.691,16.61314286
571HJ,571PC,10.848,18.59657143
571HJ,571PD,11.476,19.67314286
571HJ,571AJ,18.397,31.53771429
571HJ,571KJ,17.54,30.06857143
571HJ,571PF,6.008,10.29942857
571HJ,571PG,21.094,36.16114286
571HJ,571PH,9.706,16.63885714
571HJ,571AE,34.608,59.328
571HJ,571HP,37.695,64.62
571HJ,571QF,33.384,57.22971429
571HJ,571QA,21.007,36.012
571HJ,571QC,27.407,46.98342857
571HJ,571QD,23.921,41.00742857
571HJ,571QE,25.304,43.37828571
571HJ,571QM,24.701,42.34457143
571HJ,571L,83.256,142.7245714
571HJ,571LA,81.768,140.1737143
571HJ,571SF,156.656,268.5531429
571HJ,571SA,135.26,231.8742857
571HJ,571SE,130.241,223.2702857
571HJ,571SP,150.833,258.5708571
571HJ,571SQ,110.093,188.7308571
571HJ,571ST,124.267,213.0291429
571HJ,571NB,37.186,63.74742857
571HJ,571NH,35.695,61.19142857
571HJ,571QB,44.562,76.392
571HJ,571FX,7.952,13.632
571HJ,571KM,10.91,18.70285714
571HJ,571TC,38.716,66.37028571
571HJ,571TB,26.371,45.20742857
571HJ,571TE,36.55,62.65714286
571HJ,571TK,25.158,43.128
571HJ,571TP,36.137,61.94914286
571HJ,571W,23.787,40.77771429
571HJ,571WA,18.115,31.05428571
571HJ,571WW,23.673,40.58228571
571LB,571AA,17.175,29.44285714
571LB,571AD,21.328,36.56228571
571LB,571AF,16.499,28.284
571LB,571AG,33.799,57.94114286
571LB,571AC,18.542,31.78628571
571LB,571AQ,24.189,41.46685714
571LB,571AM,12.408,21.27085714
571LB,571AB,73.62,126.2057143
571LB,571JC,74.842,128.3005714
571LB,571KH,84.357,144.612
571LB,571TH,107.955,185.0657143
571LB,571TL,62.656,107.4102857
571LB,571DA,27.538,47.208
571LB,571K,17.442,29.90057143
571LB,571KF,23.057,39.52628571
571LB,571KC,25.816,44.256
571LB,571TD,15.97,27.37714286
571LB,571TN,17.627,30.21771429
571LB,571HC,11.146,19.10742857
571LB,571TM,11.786,20.20457143
571LB,571B,22.523,38.61085714
571LB,571BM,16.001,27.43028571
571LB,571CAE,15.752,27.00342857
571LB,571FC,11.609,19.90114286
571LB,571FN,7.747,13.28057143
571LB,571LD,10.051,17.23028571
571LB,571FT,16.215,27.79714286
571LB,571KB,15.883,27.228
571LB,571CS,18.288,31.35085714
571LB,571D,19.988,34.26514286
571LB,571DC,31.139,53.38114286
571LB,571CC,12.372,21.20914286
571LB,571FQ,12.719,21.804
571LB,571HK,16.832,28.85485714
571LB,571E,17.498,29.99657143
571LB,571EA,16.054,27.52114286
571LB,571HB,18.353,31.46228571
571LB,571KT,18.693,32.04514286
571LB,571DB,25.756,44.15314286
571LB,571DJ,23.22,39.80571429
571LB,571H,25,42.85714286
571LB,571TF,28.644,49.104
571LB,571TQ,18.225,31.24285714
571LB,571FF,17.36,29.76
571LB,571FH,22.422,38.43771429
571LB,571FL,20.048,34.368
571LB,571FJ,101.29,173.64
571LB,571SC,101.757,174.4405714
571LB,571FG,47.812,81.96342857
571LB,571MQ,50.648,86.82514286
571LB,571NF,31.526,54.04457143
571LB,571NG,45.491,77.98457143
571LB,571FA,5.767,9.886285714
571LB,571FP,4.37,7.491428571
571LB,571HJ,7.73,13.25142857
571LB,571QKA,31.663,54.27942857
571LB,571QKB,20.52,35.17714286
571LB,571QKC,29.365,50.34
571LB,571QKD,18.455,31.63714286
571LB,571QKE,12.115,20.76857143
571LB,571QKF,12.4,21.25714286
571LB,571QKG,40.161,68.84742857
571LB,571QKT,0,0
571LB,571FM,15.553,26.66228571
571LB,571FD,32.364,55.48114286
571LB,571FR,41.699,71.484
571LB,571FS,44.146,75.67885714
571LB,571LH,16.409,28.12971429
571LB,571SH,51.3,87.94285714
571LB,571FK,69.025,118.3285714
571LB,571G,47.17,80.86285714
571LB,571GB,38.225,65.52857143
571LB,571GC,54.708,93.78514286
571LB,571HG,59.017,101.172
571LB,571SB,47.219,80.94685714
571LB,571SD,44.05,75.51428571
571LB,571CK,8.508,14.58514286
571LB,571CL,12.216,20.94171429
571LB,571FB,14.297,24.50914286
571LB,571CD,28.476,48.816
571LB,571HN,32.266,55.31314286
571LB,571J,25.203,43.20514286
571LB,571JB,23.804,40.80685714
571LB,571KA,14.179,24.30685714
571LB,571KL,22.43,38.45142857
571LB,571FE,32.885,56.37428571
571LB,571MC,27.591,47.29885714
571LB,571MF,22.463,38.508
571LB,571M,21.261,36.44742857
571LB,571MB,18.594,31.87542857
571LB,571MD,32.562,55.82057143
571LB,571NA,52.428,89.87657143
571LB,571NE,46.887,80.37771429
571LB,571NC,15.334,26.28685714
571LB,571P,15.643,26.81657143
571LB,571PB,8.19,14.04
571LB,571PC,15.535,26.63142857
571LB,571PD,18.188,31.17942857
571LB,571AJ,21.344,36.58971429
571LB,571KJ,20.487,35.12057143
571LB,571PF,12.409,21.27257143
571LB,571PG,27.806,47.66742857
571LB,571PH,9.621,16.49314286
571LB,571AE,29.831,51.13885714
571LB,571HP,36.264,62.16685714
571LB,571QF,29.221,50.09314286
571LB,571QA,24.615,42.19714286
571LB,571QC,31.147,53.39485714
571LB,571QD,27.529,47.19257143
571LB,571QE,29.044,49.78971429
571LB,571QM,22.796,39.07885714
571LB,571L,89.968,154.2308571
571LB,571LA,88.48,151.68
571LB,571SF,163.368,280.0594286
571LB,571SA,141.972,243.3805714
571LB,571SE,136.953,234.7765714
571LB,571SP,157.545,270.0771429
571LB,571SQ,116.805,200.2371429
571LB,571ST,130.979,224.5354286
571LB,571NB,33.295,57.07714286
571LB,571NH,39.303,67.37657143
571LB,571QB,51.274,87.89828571
571LB,571FX,7.215,12.36857143
571LB,571KM,5.317,9.114857143
571LB,571TC,29.049,49.79828571
571LB,571TB,35.471,60.80742857
571LB,571TE,42.11,72.18857143
571LB,571TK,26.986,46.26171429
571LB,571TP,36.881,63.22457143
571LB,571W,18.275,31.32857143
571LB,571WA,16.42,28.14857143
571LB,571WW,21.768,37.31657143
571QKA,571AA,14.344,24.58971429
571QKA,571AD,10.939,18.75257143
571QKA,571AF,14.183,24.31371429
571QKA,571AG,7.28,12.48
571QKA,571AC,32.517,55.74342857
571QKA,571AQ,42.501,72.85885714
571QKA,571AM,18.863,32.33657143
571QKA,571AB,52.444,89.904
571QKA,571JC,53.666,91.99885714
571QKA,571KH,63.181,108.3102857
571QKA,571TH,86.779,148.764
571QKA,571TL,41.48,71.10857143
571QKA,571DA,18.402,31.54628571
571QKA,571K,18.627,31.932
571QKA,571KF,14.717,25.22914286
571QKA,571KC,19.499,33.42685714
571QKA,571TD,24.183,41.45657143
571QKA,571TN,23.235,39.83142857
571QKA,571HC,24.356,41.75314286
571QKA,571TM,22.363,38.33657143
571QKA,571B,11.16,19.13142857
571QKA,571BM,17.078,29.27657143
571QKA,571CAE,24.806,42.52457143
571QKA,571FC,29.536,50.63314286
571QKA,571FN,35.925,61.58571429
571QKA,571LD,27.974,47.95542857
571QKA,571FT,26.322,45.12342857
571QKA,571KB,24.937,42.74914286
571QKA,571CS,14.676,25.15885714
571QKA,571D,11.697,20.052
571QKA,571DC,3.661,6.276
571QKA,571CC,38.127,65.36057143
571QKA,571FQ,45.721,78.37885714
571QKA,571HK,51.122,87.63771429
571QKA,571E,15.591,26.72742857
571QKA,571EA,17.125,29.35714286
571QKA,571HB,32.328,55.41942857
571QKA,571KT,32.668,56.00228571
571QKA,571DB,9.27,15.89142857
571QKA,571DJ,11.275,19.32857143
571QKA,571H,28.536,48.91885714
571QKA,571TF,33.555,57.52285714
571QKA,571TQ,31.419,53.86114286
571QKA,571FF,26.414,45.28114286
571QKA,571FH,31.245,53.56285714
571QKA,571FL,28.871,49.49314286
571QKA,571FJ,120.102,205.8891429
571QKA,571SC,108.479,185.964
571QKA,571FG,71.478,122.5337143
571QKA,571MQ,53.369,91.48971429
571QKA,571NF,0.136,0.233142857
571QKA,571NG,9.575,16.41428571
571QKA,571FA,33.945,58.19142857
571QKA,571FP,32.548,55.79657143
571QKA,571HJ,27.695,47.47714286
571QKA,571LB,30.451,52.20171429
571QKA,571QKB,46.668,80.00228571
571QKA,571QKC,20.515,35.16857143
571QKA,571QKD,32.43,55.59428571
571QKA,571QKE,26.311,45.10457143
571QKA,571QKF,18.855,32.32285714
571QKA,571QKG,22.922,39.29485714
571QKA,571QKT,0,0
571QKA,571FM,25.958,44.49942857
571QKA,571FD,59.189,101.4668571
571QKA,571FR,48.575,83.27142857
571QKA,571FS,70.971,121.6645714
571QKA,571LH,55.16,94.56
571QKA,571SH,62.373,106.9251429
571QKA,571FK,72.948,125.0537143
571QKA,571G,51.093,87.588
571QKA,571GB,44.947,77.052
571QKA,571GC,61.43,105.3085714
571QKA,571HG,55.206,94.63885714
571QKA,571SB,53.941,92.47028571
571QKA,571SD,47.973,82.23942857
571QKA,571CK,26.81,45.96
571QKA,571CL,26.553,45.51942857
571QKA,571FB,26.817,45.972
571QKA,571CD,11.488,19.69371429
571QKA,571HN,15.656,26.83885714
571QKA,571J,11.834,20.28685714
571QKA,571JB,11.257,19.29771429
571QKA,571KA,16.773,28.75371429
571QKA,571KL,12.557,21.52628571
571QKA,571FE,47.766,81.88457143
571QKA,571MC,42.472,72.80914286
571QKA,571MF,45.28,77.62285714
571QKA,571M,47.409,81.27257143
571QKA,571MB,44.612,76.47771429
571QKA,571MD,58.71,100.6457143
571QKA,571NA,13.978,23.96228571
571QKA,571NE,7.687,13.17771429
571QKA,571NC,21.394,36.67542857
571QKA,571P,18.264,31.30971429
571QKA,571PB,19.648,33.68228571
571QKA,571PC,15.522,26.60914286
571QKA,571PD,19.581,33.56742857
571QKA,571AJ,11.596,19.87885714
571QKA,571KJ,12.095,20.73428571
571QKA,571PF,20.222,34.66628571
571QKA,571PG,33.982,58.25485714
571QKA,571PH,19.405,33.26571429
571QKA,571AE,19.982,34.25485714
571QKA,571HP,18.398,31.53942857
571QKA,571QF,20.371,34.92171429
571QKA,571QA,8.652,14.832
571QKA,571QC,3.669,6.289714286
571QKA,571QD,7.346,12.59314286
571QKA,571QE,7.306,12.52457143
571QKA,571QM,48.944,83.904
571QKA,571L,96.69,165.7542857
571QKA,571LA,95.202,163.2034286
571QKA,571SF,170.09,291.5828571
571QKA,571SA,148.694,254.904
571QKA,571SE,143.675,246.3
571QKA,571SP,164.267,281.6005714
571QKA,571SQ,123.527,211.7605714
571QKA,571ST,137.701,236.0588571
571QKA,571NB,22.56,38.67428571
571QKA,571NH,22.064,37.824
571QKA,571QB,30.098,51.59657143
571QKA,571FX,35.393,60.67371429
571QKA,571KM,33.495,57.42
571QKA,571TC,29.941,51.32742857
571QKA,571TB,12.271,21.036
571QKA,571TE,18.91,32.41714286
571QKA,571TK,20.669,35.43257143
571QKA,571TP,27.561,47.24742857
571QKA,571W,32.25,55.28571429
571QKA,571WA,42.438,72.75085714
571QKA,571WW,47.916,82.14171429
571QKB,571AA,33.184,56.88685714
571QKB,571AD,37.337,64.00628571
571QKB,571AF,32.508,55.728
571QKB,571AG,49.808,85.38514286
571QKB,571AC,21.14,36.24
571QKB,571AQ,17.867,30.62914286
571QKB,571AM,28.417,48.71485714
571QKB,571AB,96.332,165.1405714
571QKB,571JC,97.554,167.2354286
571QKB,571KH,107.069,183.5468571
571QKB,571TH,130.667,224.0005714
571QKB,571TL,85.368,146.3451429
571QKB,571DA,40.127,68.78914286
571QKB,571K,33.451,57.34457143
571QKB,571KF,39.066,66.97028571
571QKB,571KC,38.405,65.83714286
571QKB,571TD,35.671,61.15028571
571QKB,571TN,44.378,76.07657143
571QKB,571HC,29.98,51.39428571
571QKB,571TM,32.313,55.39371429
571QKB,571B,38.532,66.05485714
571QKB,571BM,31.639,54.23828571
571QKB,571CAE,31.39,53.81142857
571QKB,571FC,26.521,45.46457143
571QKB,571FN,22.646,38.82171429
571QKB,571LD,25.689,44.03828571
571QKB,571FT,31.853,54.60514286
571QKB,571KB,31.521,54.036
571QKB,571CS,33.733,57.828
571QKB,571D,35.997,61.70914286
571QKB,571DC,47.148,80.82514286
571QKB,571CC,23.324,39.984
571QKB,571FQ,20.782,35.62628571
571QKB,571HK,33.867,58.05771429
571QKB,571E,34.75,59.57142857
571QKB,571EA,33.093,56.73085714
571QKB,571HB,28.961,49.64742857
571QKB,571KT,27.344,46.87542857
571QKB,571DB,41.765,71.59714286
571QKB,571DJ,39.229,67.24971429
571QKB,571H,47.521,81.46457143
571QKB,571TF,44.653,76.548
571QKB,571TQ,40.653,69.69085714
571QKB,571FF,32.998,56.568
571QKB,571FH,43.445,74.47714286
571QKB,571FL,35.686,61.176
571QKB,571FJ,145.299,249.084
571QKB,571SC,122.995,210.8485714
571QKB,571FG,13.333,22.85657143
571QKB,571MQ,16.729,28.67828571
571QKB,571NF,47.535,81.48857143
571QKB,571NG,58.08,99.56571429
571QKB,571FA,24.601,42.17314286
571QKB,571FP,23.204,39.77828571
571QKB,571HJ,23.368,40.05942857
571QKB,571LB,21.107,36.18342857
571QKB,571QKA,47.672,81.72342857
571QKB,571QKC,62.952,107.9177143
571QKB,571QKD,19.594,33.58971429
571QKB,571QKE,27.753,47.57657143
571QKB,571QKF,28.409,48.70114286
571QKB,571QKG,76.095,130.4485714
571QKB,571QKT,0,0
571QKB,571FM,31.191,53.47028571
571QKB,571FD,33.573,57.55371429
571QKB,571FR,42.908,73.55657143
571QKB,571FS,45.355,77.75142857
571QKB,571LH,30.661,52.56171429
571QKB,571SH,52.509,90.01542857
571QKB,571FK,93.361,160.0474286
571QKB,571G,71.506,122.5817143
571QKB,571GB,59.463,101.9365714
571QKB,571GC,75.946,130.1931429
571QKB,571HG,80.255,137.58
571QKB,571SB,68.457,117.3548571
571QKB,571SD,68.386,117.2331429
571QKB,571CK,24.146,41.39314286
571QKB,571CL,27.854,47.74971429
571QKB,571FB,29.935,51.31714286
571QKB,571CD,44.485,76.26
571QKB,571HN,65.573,112.4108571
571QKB,571J,41.212,70.64914286
571QKB,571JB,39.813,68.25085714
571QKB,571KA,30.188,51.75085714
571QKB,571KL,38.439,65.89542857
571QKB,571FE,12.073,20.69657143
571QKB,571MC,15.774,27.04114286
571QKB,571MF,11.785,20.20285714
571QKB,571M,0.855,1.465714286
571QKB,571MB,5.56,9.531428571
571QKB,571MD,8.728,14.96228571
571QKB,571NA,65.017,111.4577143
571QKB,571NE,59.476,101.9588571
571QKB,571NC,31.343,53.73085714
571QKB,571P,33.081,56.71028571
571QKB,571PB,31.299,53.65542857
571QKB,571PC,31.544,54.07542857
571QKB,571PD,33.826,57.98742857
571QKB,571AJ,37.353,64.03371429
571QKB,571KJ,36.496,62.56457143
571QKB,571PF,28.047,48.08057143
571QKB,571PG,54.395,93.24857143
571QKB,571PH,30.35,52.02857143
571QKB,571AE,64.032,109.7691429
571QKB,571HP,68.315,117.1114286
571QKB,571QF,62.808,107.6708571
571QKB,571QA,40.624,69.64114286
571QKB,571QC,47.156,80.83885714
571QKB,571QD,43.538,74.63657143
571QKB,571QE,45.053,77.23371429
571QKB,571QM,2.39,4.097142857
571QKB,571L,111.206,190.6388571
