from,to,dist,time
571PF,571TF,26.642,53.284
571PF,571TQ,25.583,51.166
571PF,571FF,10.894,26.788
571PF,571FH,15.725,36.45
571PF,571FL,13.351,31.702
571PF,571FJ,94.593,189.186
571PF,571SC,95.06,190.12
571PF,571FG,54.391,113.782
571PF,571MQ,57.227,119.454
571PF,571NF,22.318,44.636
571PF,571NG,34.4,68.8
571PF,571FA,11.962,28.924
571PF,571FP,10.906,26.812
571PF,571HJ,5.946,16.892
571PF,571LB,12.457,29.914
571PF,571QKA,22.455,44.91
571PF,571QKB,27.099,54.198
571PF,571QKC,19.69,39.38
571PF,571QKD,25.749,51.498
571PF,571QKE,6.921,18.842
571PF,571QKF,6.049,12.098
571PF,571QKG,31.022,62.044
571PF,571QKT,0,5
571PF,571FM,10.438,25.876
571PF,571FD,37.687,80.374
571PF,571FR,23.476,51.952
571PF,571FS,49.469,103.938
571PF,571LH,21.292,47.584
571PF,571SH,37.274,79.548
571PF,571FK,62.328,124.656
571PF,571G,40.473,80.946
571PF,571GB,31.528,63.056
571PF,571GC,48.011,96.022
571PF,571HG,52.32,104.64
571PF,571SB,40.522,81.044
571PF,571SD,37.353,74.706
571PF,571CK,5.061,15.122
571PF,571CL,7.022,19.044
571PF,571FB,9.103,23.206
571PF,571CD,19.337,38.674
571PF,571HN,29.422,58.844
571PF,571J,16.064,32.128
571PF,571JB,14.665,29.33
571PF,571KA,7.036,14.072
571PF,571KL,13.291,26.582
571PF,571FE,36.593,78.186
571PF,571MC,34.885,74.77
571PF,571MF,28.832,62.664
571PF,571M,27.84,60.68
571PF,571MB,24.963,54.926
571PF,571MD,39.141,83.282
571PF,571NA,36.036,72.072
571PF,571NE,29.745,59.49
571PF,571NC,14.713,29.426
571PF,571P,3.741,7.482
571PF,571PB,3.019,6.038
571PF,571PC,5.347,10.694
571PF,571PD,6.002,12.004
571PF,571AJ,11.669,23.338
571PF,571KJ,10.812,21.624
571PF,571PG,15.206,30.412
571PF,571PH,4.205,8.41
571PF,571AE,20.156,40.312
571PF,571HP,32.164,64.328
571PF,571QF,19.546,39.092
571PF,571QA,15.476,30.952
571PF,571QC,21.876,43.752
571PF,571QD,18.39,36.78
571PF,571QE,19.773,39.546
571PF,571QM,29.375,63.75
571PF,571L,83.271,166.542
571PF,571LA,81.783,163.566
571PF,571SF,156.668,313.336
571PF,571SA,135.272,270.544
571PF,571SE,130.253,260.506
571PF,571SP,150.845,301.69
571PF,571SQ,110.108,220.216
571PF,571ST,124.279,248.558
571PF,571NB,23.62,47.24
571PF,571NH,30.164,60.328
571PF,571QB,43.864,87.728
571PF,571FX,14.147,33.294
571PF,571KM,15.584,36.168
571PF,571TC,33.185,66.37
571PF,571TB,20.84,41.68
571PF,571TE,31.019,62.038
571PF,571TK,19.627,39.254
571PF,571TP,30.606,61.212
571PF,571W,25.569,51.138
571PF,571WA,22.789,50.578
571PF,571WW,28.347,61.694
571PG,571AA,17.251,34.502
571PG,571AD,24.219,48.438
571PG,571AF,20.171,40.342
571PG,571AG,20.015,40.03
571PG,571AC,54.006,108.012
571PG,571AQ,50.733,101.466
571PG,571AM,20.312,40.624
571PG,571AB,44.75,89.5
571PG,571JC,45.972,91.944
571PG,571KH,55.487,110.974
571PG,571TH,79.085,158.17
571PG,571TL,33.786,67.572
571PG,571DA,31.066,62.132
571PG,571K,25.652,51.304
571PG,571KF,27.492,54.984
571PG,571KC,32.163,64.326
571PG,571TD,48.394,96.788
571PG,571TN,35.899,71.798
571PG,571HC,31.381,62.762
571PG,571TM,29.388,58.776
571PG,571B,21.905,43.81
571PG,571BM,13.985,27.97
571PG,571CAE,12.647,30.294
571PG,571FC,17.931,40.862
571PG,571FN,23.623,52.246
571PG,571LD,19.225,43.45
571PG,571FT,12.633,30.266
571PG,571KB,12.778,30.556
571PG,571CS,16.704,33.408
571PG,571D,24.423,48.846
571PG,571DC,25.044,50.088
571PG,571CC,30.435,65.87
571PG,571FQ,42.919,90.838
571PG,571HK,24.179,53.358
571PG,571E,15.914,31.828
571PG,571EA,17.448,34.896
571PG,571HB,39.353,78.706
571PG,571KT,39.693,79.386
571PG,571DB,30.191,60.382
571PG,571DJ,27.655,55.31
571PG,571H,52.747,105.494
571PG,571TF,40.348,80.696
571PG,571TQ,39.289,78.578
571PG,571FF,9.914,24.828
571PG,571FH,17.467,39.934
571PG,571FL,12.545,30.09
571PG,571FJ,76.296,152.592
571PG,571SC,81.536,163.072
571PG,571FG,81.055,167.11
571PG,571MQ,83.891,172.782
571PG,571NF,29.729,59.458
571PG,571NG,40.379,80.758
571PG,571FA,23.833,52.666
571PG,571FP,25.794,56.588
571PG,571HJ,20.699,46.398
571PG,571LB,27.345,59.69
571PG,571QKA,29.673,59.346
571PG,571QKB,53.763,107.526
571PG,571QKC,11.37,22.74
571PG,571QKD,52.46,104.92
571PG,571QKE,16.661,38.322
571PG,571QKF,20.304,40.608
571PG,571QKG,24.513,49.026
571PG,571QKT,0,5
571PG,571FM,13.115,31.23
571PG,571FD,32.246,69.492
571PG,571FR,21.632,48.264
571PG,571FS,44.028,93.056
571PG,571LH,28.217,61.434
571PG,571SH,35.43,75.86
571PG,571FK,44.031,88.062
571PG,571G,22.176,44.352
571PG,571GB,18.004,36.008
571PG,571GC,34.487,68.974
571PG,571HG,26.289,52.578
571PG,571SB,26.998,53.996
571PG,571SD,19.056,38.112
571PG,571CK,19.951,44.902
571PG,571CL,16.903,38.806
571PG,571FB,14.666,34.332
571PG,571CD,15.235,30.47
571PG,571HN,16.302,32.604
571PG,571J,18.482,36.964
571PG,571JB,23.186,46.372
571PG,571KA,20.742,41.484
571PG,571KL,21.812,43.624
571PG,571FE,70.265,145.53
571PG,571MC,64.971,134.942
571PG,571MF,55.576,116.152
571PG,571M,54.504,114.008
571PG,571MB,47.283,99.566
571PG,571MD,65.805,136.61
571PG,571NA,36.952,73.904
571PG,571NE,30.07,60.14
571PG,571NC,28.419,56.838
571PG,571P,17.417,34.834
571PG,571PB,17.866,35.732
571PG,571PC,18.429,36.858
571PG,571PD,12.019,24.038
571PG,571AJ,16.814,33.628
571PG,571KJ,17.721,35.442
571PG,571PF,15.251,30.502
571PG,571PH,17.881,35.762
571PG,571AE,12.45,24.9
571PG,571HP,18.232,36.464
571PG,571QF,11.226,22.452
571PG,571QA,23.544,47.088
571PG,571QC,25.052,50.104
571PG,571QD,24.192,48.384
571PG,571QE,25.105,50.21
571PG,571QM,56.039,117.078
571PG,571L,69.747,139.494
571PG,571LA,68.259,136.518
571PG,571SF,143.147,286.294
571PG,571SA,121.751,243.502
571PG,571SE,116.732,233.464
571PG,571SP,137.324,274.648
571PG,571SQ,96.584,193.168
571PG,571ST,110.758,221.516
571PG,571NB,15.028,30.056
571PG,571NH,24.994,49.988
571PG,571QB,22.404,44.808
571PG,571FX,29.035,63.07
571PG,571KM,30.472,65.944
571PG,571TC,54.152,108.304
571PG,571TB,36.482,72.964
571PG,571TE,43.121,86.242
571PG,571TK,33.333,66.666
571PG,571TP,51.772,103.544
571PG,571W,52.64,105.28
571PG,571WA,49.533,104.066
571PG,571WW,55.011,115.022
571PH,571AA,4.451,8.902
571PH,571AD,9.138,18.276
571PH,571AF,4.879,9.758
571PH,571AG,21.477,42.954
571PH,571AC,22.785,45.57
571PH,571AQ,33.249,66.498
571PH,571AM,2.951,5.902
571PH,571AB,63.159,126.318
571PH,571JC,64.381,128.762
571PH,571KH,73.896,147.792
571PH,571TH,97.494,194.988
571PH,571TL,52.195,104.39
571PH,571DA,14.309,28.618
571PH,571K,8.895,17.79
571PH,571KF,10.735,21.47
571PH,571KC,15.406,30.812
571PH,571TD,17.992,35.984
571PH,571TN,22.736,45.472
571PH,571HC,14.624,29.248
571PH,571TM,12.631,25.262
571PH,571B,10.333,20.666
571PH,571BM,5.761,11.522
571PH,571CAE,11.846,28.692
571PH,571FC,12.232,29.464
571PH,571FN,17.5,40
571PH,571LD,9.783,24.566
571PH,571FT,13.362,31.724
571PH,571KB,11.977,28.954
571PH,571CS,4.783,9.566
571PH,571D,7.666,15.332
571PH,571DC,18.817,37.634
571PH,571CC,20.823,46.646
571PH,571FQ,28.763,62.526
571PH,571HK,21.923,48.846
571PH,571E,4.412,8.824
571PH,571EA,2.93,5.86
571PH,571HB,22.596,45.192
571PH,571KT,22.936,45.872
571PH,571DB,13.434,26.868
571PH,571DJ,10.898,21.796
571PH,571H,25.879,51.758
571PH,571TF,23.011,46.022
571PH,571TQ,22.549,45.098
571PH,571FF,13.454,31.908
571PH,571FH,18.285,41.57
571PH,571FL,15.911,36.822
571PH,571FJ,97.153,194.306
571PH,571SC,97.62,195.24
571PH,571FG,57.002,119.004
571PH,571MQ,42.731,90.462
571PH,571NF,19.267,38.534
571PH,571NG,31.349,62.698
571PH,571FA,15.52,36.04
571PH,571FP,14.464,33.928
571PH,571HJ,9.504,24.008
571PH,571LB,13.493,31.986
571PH,571QKA,19.404,38.808
571PH,571QKB,29.71,59.42
571PH,571QKC,17.655,35.31
571PH,571QKD,22.698,45.396
571PH,571QKE,10.479,25.958
571PH,571QKF,2.943,5.886
571PH,571QKG,27.971,55.942
571PH,571QKT,0,5
571PH,571FM,12.998,30.996
571PH,571FD,41.554,88.108
571PH,571FR,26.036,57.072
571PH,571FS,53.336,111.672
571PH,571LH,24.85,54.7
571PH,571SH,39.834,84.668
571PH,571FK,64.888,129.776
571PH,571G,43.033,86.066
571PH,571GB,34.088,68.176
571PH,571GC,50.571,101.142
571PH,571HG,54.88,109.76
571PH,571SB,43.082,86.164
571PH,571SD,39.913,79.826
571PH,571CK,8.619,22.238
571PH,571CL,10.58,26.16
571PH,571FB,13.857,32.714
571PH,571CD,12.28,24.56
571PH,571HN,26.371,52.742
571PH,571J,8.639,17.278
571PH,571JB,11.614,23.228
571PH,571KA,3.977,7.954
571PH,571KL,10.24,20.48
571PH,571FE,37.128,79.256
571PH,571MC,31.834,68.668
571PH,571MF,31.523,68.046
571PH,571M,30.451,65.902
571PH,571MB,27.654,60.308
571PH,571MD,41.752,88.504
571PH,571NA,32.985,65.97
571PH,571NE,26.694,53.388
571PH,571NC,11.662,23.324
571PH,571P,2.557,5.114
571PH,571PB,1.849,3.698
571PH,571PC,2.876,5.752
571PH,571PD,8.562,17.124
571PH,571AJ,9.634,19.268
571PH,571KJ,8.777,17.554
571PH,571PF,3.817,7.634
571PH,571PG,18.177,36.354
571PH,571AE,18.121,36.242
571PH,571HP,29.113,58.226
571PH,571QF,17.511,35.022
571PH,571QA,12.425,24.85
571PH,571QC,18.825,37.65
571PH,571QD,15.339,30.678
571PH,571QE,16.722,33.444
571PH,571QM,31.986,68.972
571PH,571L,85.831,171.662
571PH,571LA,84.343,168.686
571PH,571SF,159.231,318.462
571PH,571SA,137.835,275.67
571PH,571SE,132.816,265.632
571PH,571SP,153.408,306.816
571PH,571SQ,112.668,225.336
571PH,571ST,126.842,253.684
571PH,571NB,21.585,43.17
571PH,571NH,27.113,54.226
571PH,571QB,40.813,81.626
571PH,571FX,17.705,40.41
571PH,571KM,16.537,38.074
571PH,571TC,30.134,60.268
571PH,571TB,17.789,35.578
571PH,571TE,27.968,55.936
571PH,571TK,16.576,33.152
571PH,571TP,27.555,55.11
571PH,571W,22.518,45.036
571PH,571WA,25.48,55.96
571PH,571WW,30.958,66.916
571AE,571AA,14.407,28.814
571AE,571AD,22.91,45.82
571AE,571AF,17.027,34.054
571AE,571AG,12.05,24.1
571AE,571AC,36.376,72.752
571AE,571AQ,60.713,121.426
571AE,571AM,19.765,39.53
571AE,571AB,35.054,70.108
571AE,571JC,36.276,72.552
571AE,571KH,45.791,91.582
571AE,571TH,69.389,138.778
571AE,571TL,24.09,48.18
571AE,571DA,30.382,60.764
571AE,571K,22.486,44.972
571AE,571KF,26.697,53.394
571AE,571KC,40.355,80.71
571AE,571TD,40.429,80.858
571AE,571TN,44.265,88.53
571AE,571HC,28.215,56.43
571AE,571TM,26.222,52.444
571AE,571B,14.525,29.05
571AE,571BM,17.41,34.82
571AE,571CAE,26.663,58.326
571AE,571FC,31.947,68.894
571AE,571FN,37.639,80.278
571AE,571LD,33.241,71.482
571AE,571FT,26.649,58.298
571AE,571KB,26.794,58.588
571AE,571CS,14.359,28.718
571AE,571D,23.677,47.354
571AE,571DC,17.079,34.158
571AE,571CC,40.415,85.83
571AE,571FQ,52.899,110.798
571AE,571HK,34.159,73.318
571AE,571E,15.482,30.964
571AE,571EA,17.016,34.032
571AE,571HB,55.574,111.148
571AE,571KT,53.957,107.914
571AE,571DB,29.732,59.464
571AE,571DJ,23.255,46.51
571AE,571H,44.782,89.564
571AE,571TF,49.801,99.602
571AE,571TQ,47.665,95.33
571AE,571FF,23.93,52.86
571AE,571FH,32.149,69.298
571AE,571FL,26.561,58.122
571AE,571FJ,102.712,205.424
571AE,571SC,91.516,183.032
571AE,571FG,87.724,180.448
571AE,571MQ,69.615,144.23
571AE,571NF,21.764,43.528
571AE,571NG,32.414,64.828
571AE,571FA,37.849,80.698
571AE,571FP,39.81,84.62
571AE,571HJ,34.715,74.43
571AE,571LB,29.197,63.394
571AE,571QKA,21.708,43.416
571AE,571QKB,63.743,127.486
571AE,571QKC,3.071,6.142
571AE,571QKD,57.12,114.24
571AE,571QKE,30.677,66.354
571AE,571QKF,19.757,39.514
571AE,571QKG,10.514,21.028
571AE,571QKT,0,5
571AE,571FM,27.131,59.262
571AE,571FD,42.226,89.452
571AE,571FR,31.612,68.224
571AE,571FS,54.008,113.016
571AE,571LH,38.197,81.394
571AE,571SH,45.41,95.82
571AE,571FK,55.985,111.97
571AE,571G,34.13,68.26
571AE,571GB,27.984,55.968
571AE,571GC,44.467,88.934
571AE,571HG,38.243,76.486
571AE,571SB,36.978,73.956
571AE,571SD,31.01,62.02
571AE,571CK,33.967,72.934
571AE,571CL,30.919,66.838
571AE,571FB,28.682,62.364
571AE,571CD,7.858,15.716
571AE,571HN,4.679,9.358
571AE,571J,11.105,22.21
571AE,571JB,12.6,25.2
571AE,571KA,19.291,38.582
571AE,571KL,14.21,28.42
571AE,571FE,64.012,133.024
571AE,571MC,58.718,122.436
571AE,571MF,61.526,128.052
571AE,571M,64.484,133.968
571AE,571MB,57.263,119.526
571AE,571MD,75.785,156.57
571AE,571NA,28.987,57.974
571AE,571NE,22.105,44.21
571AE,571NC,25.253,50.506
571AE,571P,17.339,34.678
571AE,571PB,19.539,39.078
571AE,571PC,15.585,31.17
571AE,571PD,19.913,39.826
571AE,571AJ,9.437,18.874
571AE,571KJ,10.344,20.688
571AE,571PF,20.554,41.108
571AE,571PG,17.019,34.038
571AE,571PH,18.579,37.158
571AE,571HP,5.718,11.436
571AE,571QF,2.927,5.854
571AE,571QA,13.728,27.456
571AE,571QC,17.087,34.174
571AE,571QD,16.227,32.454
571AE,571QE,17.14,34.28
571AE,571QM,66.019,137.038
571AE,571L,79.727,159.454
571AE,571LA,78.239,156.478
571AE,571SF,153.127,306.254
571AE,571SA,131.731,263.462
571AE,571SE,126.712,253.424
571AE,571SP,147.304,294.608
571AE,571SQ,106.564,213.128
571AE,571ST,120.738,241.476
571AE,571NB,3.719,7.438
571AE,571NH,9.656,19.312
571AE,571QB,10.94,21.88
571AE,571FX,53.033,111.066
571AE,571KM,32.241,69.482
571AE,571TC,46.187,92.374
571AE,571TB,28.517,57.034
571AE,571TE,35.156,70.312
571AE,571TK,41.525,83.05
571AE,571TP,43.807,87.614
571AE,571W,57.3,114.6
571AE,571WA,59.513,124.026
571AE,571WW,64.991,134.982
571HP,571AA,23.354,46.708
571HP,571AD,19.613,39.226
571HP,571AF,23.193,46.386
571HP,571AG,8.753,17.506
571HP,571AC,52.914,105.828
571HP,571AQ,55.45,110.9
571HP,571AM,28.554,57.108
571HP,571AB,33.53,67.06
571HP,571JC,34.752,69.504
571HP,571KH,44.267,88.534
571HP,571TH,67.865,135.73
571HP,571TL,22.566,45.132
571HP,571DA,27.085,54.17
571HP,571K,26.03,52.06
571HP,571KF,23.4,46.8
571HP,571KC,37.058,74.116
571HP,571TD,37.132,74.264
571HP,571TN,40.968,81.936
571HP,571HC,33.389,66.778
571HP,571TM,31.396,62.792
571HP,571B,15.137,30.274
571HP,571BM,26.088,52.176
571HP,571CAE,31.573,68.146
571HP,571FC,36.857,78.714
571HP,571FN,42.549,90.098
571HP,571LD,36.89,78.78
571HP,571FT,31.559,68.118
571HP,571KB,31.704,68.408
571HP,571CS,23.686,47.372
571HP,571D,20.38,40.76
571HP,571DC,13.782,27.564
571HP,571CC,45.325,95.65
571HP,571FQ,57.809,120.618
571HP,571HK,39.069,83.138
571HP,571E,24.601,49.202
571HP,571EA,26.135,52.27
571HP,571HB,52.277,104.554
571HP,571KT,50.66,101.32
571HP,571DB,26.435,52.87
571HP,571DJ,19.958,39.916
571HP,571H,41.485,82.97
571HP,571TF,46.504,93.008
571HP,571TQ,44.368,88.736
571HP,571FF,28.84,62.68
571HP,571FH,37.059,79.118
571HP,571FL,31.471,67.942
571HP,571FJ,101.188,202.376
571HP,571SC,96.426,192.852
571HP,571FG,84.427,173.854
571HP,571MQ,66.318,137.636
571HP,571NF,18.467,36.934
571HP,571NG,29.117,58.234
571HP,571FA,42.978,90.956
571HP,571FP,41.581,88.162
571HP,571HJ,36.611,78.222
571HP,571LB,39.484,83.968
571HP,571QKA,18.411,36.822
571HP,571QKB,67.81,135.62
571HP,571QKC,7.981,15.962
571HP,571QKD,53.823,107.646
571HP,571QKE,35.587,76.174
571HP,571QKF,28.546,57.092
571HP,571QKG,5.636,11.272
571HP,571QKT,0,5
571HP,571FM,32.041,69.082
571HP,571FD,47.136,99.272
571HP,571FR,36.522,78.044
571HP,571FS,58.918,122.836
571HP,571LH,43.107,91.214
571HP,571SH,50.32,105.64
571HP,571FK,60.895,121.79
571HP,571G,39.04,78.08
571HP,571GB,32.894,65.788
571HP,571GC,49.377,98.754
571HP,571HG,43.153,86.306
571HP,571SB,41.888,83.776
571HP,571SD,35.92,71.84
571HP,571CK,35.726,76.452
571HP,571CL,35.829,76.658
571HP,571FB,33.592,72.184
571HP,571CD,9.684,19.368
571HP,571HN,3.719,7.438
571HP,571J,12.959,25.918
571HP,571JB,13.212,26.424
571HP,571KA,25.832,51.664
571HP,571KL,14.822,29.644
571HP,571FE,60.715,126.43
571HP,571MC,55.421,115.842
571HP,571MF,58.229,121.458
571HP,571M,68.551,142.102
571HP,571MB,62.173,129.346
571HP,571MD,79.852,164.704
571HP,571NA,17.607,35.214
571HP,571NE,18.808,37.616
571HP,571NC,30.427,60.854
571HP,571P,27.274,54.548
571HP,571PB,30.073,60.146
571HP,571PC,24.532,49.064
571HP,571PD,28.591,57.182
571HP,571AJ,12.101,24.202
571HP,571KJ,12.6,25.2
571HP,571PF,29.232,58.464
571HP,571PG,21.929,43.858
571HP,571PH,28.321,56.642
571HP,571AE,5.654,11.308
571HP,571QF,7.837,15.674
571HP,571QA,13.525,27.05
571HP,571QC,13.79,27.58
571HP,571QD,11.337,22.674
571HP,571QE,13.843,27.686
571HP,571QM,70.086,145.172
571HP,571L,84.637,169.274
571HP,571LA,83.149,166.298
571HP,571SF,158.037,316.074
571HP,571SA,136.641,273.282
571HP,571SE,131.622,263.244
571HP,571SP,152.214,304.428
571HP,571SQ,111.474,222.948
571HP,571ST,125.648,251.296
571HP,571NB,5.878,11.756
571HP,571NH,4.778,9.556
571HP,571QB,10.866,21.732
571HP,571FX,57.943,120.886
571HP,571KM,42.528,90.056
571HP,571TC,42.89,85.78
571HP,571TB,25.22,50.44
571HP,571TE,31.859,63.718
571HP,571TK,38.228,76.456
571HP,571TP,40.51,81.02
571HP,571W,54.003,108.006
571HP,571WA,63.58,132.16
571HP,571WW,69.058,143.116
571QF,571AA,13.51,27.02
571QF,571AD,21.737,43.474
571QF,571AF,16.13,32.26
571QF,571AG,10.877,21.754
571QF,571AC,35.479,70.958
571QF,571AQ,60.647,121.294
571QF,571AM,18.868,37.736
571QF,571AB,35.141,70.282
571QF,571JC,36.363,72.726
571QF,571KH,45.878,91.756
571QF,571TH,69.476,138.952
571QF,571TL,24.177,48.354
571QF,571DA,29.209,58.418
571QF,571K,21.589,43.178
571QF,571KF,25.524,51.048
571QF,571KC,39.182,78.364
571QF,571TD,39.256,78.512
571QF,571TN,43.092,86.184
571QF,571HC,27.318,54.636
571QF,571TM,25.325,50.65
571QF,571B,13.628,27.256
571QF,571BM,16.513,33.026
571QF,571CAE,26.597,58.194
571QF,571FC,31.881,68.762
571QF,571FN,37.573,80.146
571QF,571LD,33.175,71.35
571QF,571FT,26.583,58.166
571QF,571KB,26.728,58.456
571QF,571CS,13.462,26.924
571QF,571D,22.504,45.008
571QF,571DC,15.906,31.812
571QF,571CC,40.349,85.698
571QF,571FQ,52.833,110.666
571QF,571HK,34.093,73.186
571QF,571E,14.585,29.17
571QF,571EA,16.119,32.238
571QF,571HB,35.29,70.58
571QF,571KT,52.784,105.568
571QF,571DB,28.559,57.118
571QF,571DJ,22.082,44.164
571QF,571H,43.609,87.218
571QF,571TF,48.628,97.256
571QF,571TQ,46.492,92.984
571QF,571FF,23.864,52.728
571QF,571FH,32.083,69.166
571QF,571FL,26.495,57.99
571QF,571FJ,102.799,205.598
571QF,571SC,91.45,182.9
571QF,571FG,86.551,178.102
571QF,571MQ,68.442,141.884
571QF,571NF,20.591,41.182
571QF,571NG,31.241,62.482
571QF,571FA,37.783,80.566
571QF,571FP,30.397,65.794
571QF,571HJ,25.98,56.96
571QF,571LB,28.3,61.6
571QF,571QKA,20.535,41.07
571QF,571QKB,63.677,127.354
571QF,571QKC,0.144,0.288
571QF,571QKD,55.947,111.894
571QF,571QKE,30.611,66.222
571QF,571QKF,18.86,37.72
571QF,571QKG,14.904,29.808
571QF,571QKT,0,5
571QF,571FM,27.065,59.13
571QF,571FD,42.16,89.32
571QF,571FR,31.546,68.092
571QF,571FS,53.942,112.884
571QF,571LH,38.131,81.262
571QF,571SH,45.344,95.688
571QF,571FK,55.919,111.838
571QF,571G,34.064,68.128
571QF,571GB,27.918,55.836
571QF,571GC,44.401,88.802
571QF,571HG,38.177,76.354
571QF,571SB,36.912,73.824
571QF,571SD,30.944,61.888
571QF,571CK,25.095,55.19
571QF,571CL,30.853,66.706
571QF,571FB,28.616,62.232
571QF,571CD,6.961,13.922
571QF,571HN,6.477,12.954
571QF,571J,10.208,20.416
571QF,571JB,11.703,23.406
571QF,571KA,18.394,36.788
571QF,571KL,13.313,26.626
571QF,571FE,62.839,130.678
571QF,571MC,57.545,120.09
571QF,571MF,60.353,125.706
571QF,571M,64.418,133.836
571QF,571MB,57.197,119.394
571QF,571MD,75.719,156.438
571QF,571NA,27.814,55.628
571QF,571NE,20.932,41.864
571QF,571NC,24.356,48.712
571QF,571P,16.442,32.884
571QF,571PB,18.642,37.284
571QF,571PC,14.688,29.376
571QF,571PD,19.016,38.032
571QF,571AJ,8.54,17.08
571QF,571KJ,9.447,18.894
571QF,571PF,19.657,39.314
571QF,571PG,16.953,33.906
571QF,571PH,17.682,35.364
571QF,571AE,2.625,5.25
571QF,571HP,8.407,16.814
571QF,571QA,12.831,25.662
571QF,571QC,15.914,31.828
571QF,571QD,15.054,30.108
571QF,571QE,15.967,31.934
571QF,571QM,65.953,136.906
571QF,571L,79.661,159.322
571QF,571LA,78.173,156.346
571QF,571SF,153.061,306.122
571QF,571SA,131.665,263.33
571QF,571SE,126.646,253.292
571QF,571SP,147.238,294.476
571QF,571SQ,106.498,212.996
571QF,571ST,120.672,241.344
571QF,571NB,5.203,10.406
571QF,571NH,15.385,30.77
571QF,571QB,12.795,25.59
571QF,571FX,52.967,110.934
571QF,571KM,31.344,67.688
571QF,571TC,45.014,90.028
571QF,571TB,27.344,54.688
571QF,571TE,33.983,67.966
571QF,571TK,40.352,80.704
571QF,571TP,42.634,85.268
571QF,571W,35.212,70.424
571QF,571WA,59.447,123.894
571QF,571WW,64.925,134.85
571QA,571AA,7.163,14.326
571QA,571AD,4.291,8.582
571QA,571AF,7.007,14.014
571QA,571AG,8.101,16.202
571QA,571AC,25.338,50.676
571QA,571AQ,32.467,64.934
571QA,571AM,12.459,24.918
571QA,571AB,49.783,99.566
571QA,571JC,51.005,102.01
571QA,571KH,60.52,121.04
571QA,571TH,84.118,168.236
571QA,571TL,38.819,77.638
571QA,571DA,16.144,32.288
571QA,571K,11.448,22.896
571QA,571KF,9.607,19.214
571QA,571KC,17.241,34.482
571QA,571TD,18.542,37.084
571QA,571TN,22.221,44.442
571QA,571HC,17.177,34.354
571QA,571TM,15.184,30.368
571QA,571B,3.132,6.264
571QA,571BM,9.897,19.794
571QA,571CAE,17.625,40.25
571QA,571FC,22.355,49.71
571QA,571FN,28.746,62.492
571QA,571LD,20.795,46.59
571QA,571FT,19.141,43.282
571QA,571KB,17.756,40.512
571QA,571CS,7.495,14.99
571QA,571D,10.312,20.624
571QA,571DC,5.541,11.082
571QA,571CC,30.946,66.892
571QA,571FQ,38.542,82.084
571QA,571HK,31.877,68.754
571QA,571E,8.41,16.82
571QA,571EA,9.944,19.888
571QA,571HB,25.149,50.298
571QA,571KT,25.489,50.978
571QA,571DB,10.575,21.15
571QA,571DJ,6.79,13.58
571QA,571H,30.48,60.96
571QA,571TF,27.612,55.224
571QA,571TQ,25.085,50.17
571QA,571FF,19.233,43.466
571QA,571FH,24.064,53.128
571QA,571FL,21.69,48.38
571QA,571FJ,117.441,234.882
571QA,571SC,103.399,206.798
571QA,571FG,66.781,138.562
571QA,571MQ,45.284,95.568
571QA,571NF,8.727,17.454
571QA,571NG,21.182,42.364
571QA,571FA,26.766,58.532
571QA,571FP,25.369,55.738
571QA,571HJ,20.516,46.032
571QA,571LB,23.272,51.544
571QA,571QKA,8.671,17.342
571QA,571QKB,39.489,78.978
571QA,571QKC,12.834,25.668
571QA,571QKD,25.251,50.502
571QA,571QKE,19.13,43.26
571QA,571QKF,12.451,24.902
571QA,571QKG,17.471,34.942
571QA,571QKT,0,5
571QA,571FM,18.777,42.554
571QA,571FD,51.333,107.666
571QA,571FR,31.815,68.63
571QA,571FS,63.115,131.23
571QA,571LH,33.523,72.046
571QA,571SH,45.613,96.226
571QA,571FK,70.287,140.574
571QA,571G,48.432,96.864
571QA,571GB,39.867,79.734
571QA,571GC,56.35,112.7
571QA,571HG,60.659,121.318
571QA,571SB,48.861,97.722
571QA,571SD,45.312,90.624
571QA,571CK,19.631,44.262
571QA,571CL,19.372,43.744
571QA,571FB,19.636,44.272
571QA,571CD,6.551,13.102
571QA,571HN,10.341,20.682
571QA,571J,3.278,6.556
571QA,571JB,2.701,5.402
571QA,571KA,9.737,19.474
571QA,571KL,2.817,5.634
571QA,571FE,39.681,84.362
571QA,571MC,34.387,73.774
571QA,571MF,37.195,79.39
571QA,571M,40.23,85.46
571QA,571MB,37.433,79.866
571QA,571MD,51.531,108.062
571QA,571NA,19.709,39.418
571QA,571NE,13.418,26.836
571QA,571NC,14.215,28.43
571QA,571P,11.083,22.166
571QA,571PB,13.978,27.956
571QA,571PC,8.341,16.682
571QA,571PD,12.4,24.8
571QA,571AJ,4.813,9.626
571QA,571KJ,4.208,8.416
571QA,571PF,13.041,26.082
571QA,571PG,24.063,48.126
571QA,571PH,12.226,24.452
571QA,571AE,13.3,26.6
571QA,571HP,13.574,27.148
571QA,571QF,12.69,25.38
571QA,571QC,5.549,11.098
571QA,571QD,3.301,6.602
571QA,571QE,4.193,8.386
571QA,571QM,41.765,88.53
571QA,571L,91.61,183.22
571QA,571LA,90.122,180.244
571QA,571SF,165.01,330.02
571QA,571SA,143.614,287.228
571QA,571SE,138.595,277.19
571QA,571SP,159.187,318.374
571QA,571SQ,118.447,236.894
571QA,571ST,132.621,265.242
571QA,571NB,16.764,33.528
571QA,571NH,16.613,33.226
