from,to,dist,time
571QKB,571KB,31.521,42.028
571QKB,571CS,33.733,44.97733333
571QKB,571D,35.997,47.996
571QKB,571DC,47.148,62.864
571QKB,571CC,23.324,31.09866667
571QKB,571FQ,20.782,27.70933333
571QKB,571HK,33.867,45.156
571QKB,571E,34.75,46.33333333
571QKB,571EA,33.093,44.124
571QKB,571HB,28.961,38.61466667
571QKB,571KT,27.344,36.45866667
571QKB,571DB,41.765,55.68666667
571QKB,571DJ,39.229,52.30533333
571QKB,571H,47.521,63.36133333
571QKB,571TF,44.653,59.53733333
571QKB,571TQ,40.653,54.204
571QKB,571FF,32.998,43.99733333
571QKB,571FH,43.445,57.92666667
571QKB,571FL,35.686,47.58133333
571QKB,571FJ,145.299,193.732
571QKB,571SC,122.995,163.9933333
571QKB,571FG,13.333,17.77733333
571QKB,571MQ,16.729,22.30533333
571QKB,571NF,47.535,63.38
571QKB,571NG,58.08,77.44
571QKB,571FA,24.601,32.80133333
571QKB,571FP,23.204,30.93866667
571QKB,571HJ,23.368,31.15733333
571QKB,571LB,21.107,28.14266667
571QKB,571QKA,47.672,63.56266667
571QKB,571QKC,62.952,83.936
571QKB,571QKD,19.594,26.12533333
571QKB,571QKE,27.753,37.004
571QKB,571QKF,28.409,37.87866667
571QKB,571QKG,76.095,101.46
571QKB,571QKT,0,0
571QKB,571FM,31.191,41.588
571QKB,571FD,33.573,44.764
571QKB,571FR,42.908,57.21066667
571QKB,571FS,45.355,60.47333333
571QKB,571LH,30.661,40.88133333
571QKB,571SH,52.509,70.012
571QKB,571FK,93.361,124.4813333
571QKB,571G,71.506,95.34133333
571QKB,571GB,59.463,79.284
571QKB,571GC,75.946,101.2613333
571QKB,571HG,80.255,107.0066667
571QKB,571SB,68.457,91.276
571QKB,571SD,68.386,91.18133333
571QKB,571CK,24.146,32.19466667
571QKB,571CL,27.854,37.13866667
571QKB,571FB,29.935,39.91333333
571QKB,571CD,44.485,59.31333333
571QKB,571HN,65.573,87.43066667
571QKB,571J,41.212,54.94933333
571QKB,571JB,39.813,53.084
571QKB,571KA,30.188,40.25066667
571QKB,571KL,38.439,51.252
571QKB,571FE,12.073,16.09733333
571QKB,571MC,15.774,21.032
571QKB,571MF,11.785,15.71333333
571QKB,571M,0.855,1.14
571QKB,571MB,5.56,7.413333333
571QKB,571MD,8.728,11.63733333
571QKB,571NA,65.017,86.68933333
571QKB,571NE,59.476,79.30133333
571QKB,571NC,31.343,41.79066667
571QKB,571P,33.081,44.108
571QKB,571PB,31.299,41.732
571QKB,571PC,31.544,42.05866667
571QKB,571PD,33.826,45.10133333
571QKB,571AJ,37.353,49.804
571QKB,571KJ,36.496,48.66133333
571QKB,571PF,28.047,37.396
571QKB,571PG,54.395,72.52666667
571QKB,571PH,30.35,40.46666667
571QKB,571AE,64.032,85.376
571QKB,571HP,68.315,91.08666667
571QKB,571QF,62.808,83.744
571QKB,571QA,40.624,54.16533333
571QKB,571QC,47.156,62.87466667
571QKB,571QD,43.538,58.05066667
571QKB,571QE,45.053,60.07066667
571QKB,571QM,2.39,3.186666667
571QKB,571L,111.206,148.2746667
571QKB,571LA,109.718,146.2906667
571QKB,571SF,184.606,246.1413333
571QKB,571SA,163.21,217.6133333
571QKB,571SE,158.191,210.9213333
571QKB,571SP,178.783,238.3773333
571QKB,571SQ,138.043,184.0573333
571QKB,571ST,152.217,202.956
571QKB,571NB,66.61,88.81333333
571QKB,571NH,55.312,73.74933333
571QKB,571QB,73.986,98.648
571QKB,571FX,14.697,19.596
571QKB,571KM,15.703,20.93733333
571QKB,571TC,51.301,68.40133333
571QKB,571TB,48.06,64.08
571QKB,571TE,54.699,72.932
571QKB,571TK,39.575,52.76666667
571QKB,571TP,52.89,70.52
571QKB,571W,19.774,26.36533333
571QKB,571WA,12.632,16.84266667
571QKB,571WW,3.827,5.102666667
571QKC,571AA,13.502,18.00266667
571QKC,571AD,21.729,28.972
571QKC,571AF,16.122,21.496
571QKC,571AG,10.869,14.492
571QKC,571AC,35.471,47.29466667
571QKC,571AQ,60.639,80.852
571QKC,571AM,18.86,25.14666667
571QKC,571AB,35.133,46.844
571QKC,571JC,36.355,48.47333333
571QKC,571KH,45.87,61.16
571QKC,571TH,69.468,92.624
571QKC,571TL,24.169,32.22533333
571QKC,571DA,29.201,38.93466667
571QKC,571K,21.581,28.77466667
571QKC,571KF,25.516,34.02133333
571QKC,571KC,39.174,52.232
571QKC,571TD,39.248,52.33066667
571QKC,571TN,43.084,57.44533333
571QKC,571HC,27.31,36.41333333
571QKC,571TM,25.317,33.756
571QKC,571B,13.62,18.16
571QKC,571BM,16.505,22.00666667
571QKC,571CAE,26.589,35.452
571QKC,571FC,31.873,42.49733333
571QKC,571FN,37.565,50.08666667
571QKC,571LD,33.167,44.22266667
571QKC,571FT,26.575,35.43333333
571QKC,571KB,26.72,35.62666667
571QKC,571CS,13.454,17.93866667
571QKC,571D,22.496,29.99466667
571QKC,571DC,15.898,21.19733333
571QKC,571CC,40.341,53.788
571QKC,571FQ,52.825,70.43333333
571QKC,571HK,34.085,45.44666667
571QKC,571E,14.577,19.436
571QKC,571EA,16.111,21.48133333
571QKC,571HB,35.282,47.04266667
571QKC,571KT,52.776,70.368
571QKC,571DB,28.551,38.068
571QKC,571DJ,22.074,29.432
571QKC,571H,43.601,58.13466667
571QKC,571TF,48.62,64.82666667
571QKC,571TQ,46.484,61.97866667
571QKC,571FF,23.856,31.808
571QKC,571FH,32.075,42.76666667
571QKC,571FL,26.487,35.316
571QKC,571FJ,102.791,137.0546667
571QKC,571SC,91.442,121.9226667
571QKC,571FG,86.543,115.3906667
571QKC,571MQ,68.434,91.24533333
571QKC,571NF,20.583,27.444
571QKC,571NG,31.233,41.644
571QKC,571FA,37.775,50.36666667
571QKC,571FP,30.389,40.51866667
571QKC,571HJ,25.972,34.62933333
571QKC,571LB,28.292,37.72266667
571QKC,571QKA,20.527,27.36933333
571QKC,571QKB,63.669,84.892
571QKC,571QKD,55.939,74.58533333
571QKC,571QKE,30.603,40.804
571QKC,571QKF,18.852,25.136
571QKC,571QKG,14.896,19.86133333
571QKC,571QKT,0,0
571QKC,571FM,27.057,36.076
571QKC,571FD,42.152,56.20266667
571QKC,571FR,31.538,42.05066667
571QKC,571FS,53.934,71.912
571QKC,571LH,38.123,50.83066667
571QKC,571SH,45.336,60.448
571QKC,571FK,55.911,74.548
571QKC,571G,34.056,45.408
571QKC,571GB,27.91,37.21333333
571QKC,571GC,44.393,59.19066667
571QKC,571HG,38.169,50.892
571QKC,571SB,36.904,49.20533333
571QKC,571SD,30.936,41.248
571QKC,571CK,25.087,33.44933333
571QKC,571CL,30.845,41.12666667
571QKC,571FB,28.608,38.144
571QKC,571CD,6.953,9.270666667
571QKC,571HN,6.469,8.625333333
571QKC,571J,10.2,13.6
571QKC,571JB,11.695,15.59333333
571QKC,571KA,18.386,24.51466667
571QKC,571KL,13.305,17.74
571QKC,571FE,62.831,83.77466667
571QKC,571MC,57.537,76.716
571QKC,571MF,60.345,80.46
571QKC,571M,64.41,85.88
571QKC,571MB,57.189,76.252
571QKC,571MD,75.711,100.948
571QKC,571NA,27.806,37.07466667
571QKC,571NE,20.924,27.89866667
571QKC,571NC,24.348,32.464
571QKC,571P,16.434,21.912
571QKC,571PB,18.634,24.84533333
571QKC,571PC,14.68,19.57333333
571QKC,571PD,19.008,25.344
571QKC,571AJ,8.532,11.376
571QKC,571KJ,9.439,12.58533333
571QKC,571PF,19.649,26.19866667
571QKC,571PG,16.945,22.59333333
571QKC,571PH,17.674,23.56533333
571QKC,571AE,2.617,3.489333333
571QKC,571HP,8.399,11.19866667
571QKC,571QF,1.099,1.465333333
571QKC,571QA,12.823,17.09733333
571QKC,571QC,15.906,21.208
571QKC,571QD,15.046,20.06133333
571QKC,571QE,15.959,21.27866667
571QKC,571QM,65.945,87.92666667
571QKC,571L,79.653,106.204
571QKC,571LA,78.165,104.22
571QKC,571SF,153.053,204.0706667
571QKC,571SA,131.657,175.5426667
571QKC,571SE,126.638,168.8506667
571QKC,571SP,147.23,196.3066667
571QKC,571SQ,106.49,141.9866667
571QKC,571ST,120.664,160.8853333
571QKC,571NB,5.195,6.926666667
571QKC,571NH,15.377,20.50266667
571QKC,571QB,12.787,17.04933333
571QKC,571FX,52.959,70.612
571QKC,571KM,31.336,41.78133333
571QKC,571TC,45.006,60.008
571QKC,571TB,27.336,36.448
571QKC,571TE,33.975,45.3
571QKC,571TK,40.344,53.792
571QKC,571TP,42.626,56.83466667
571QKC,571W,35.204,46.93866667
571QKC,571WA,59.439,79.252
571QKC,571WW,64.917,86.556
571QKD,571AA,24.875,33.16666667
571QKD,571AD,22.01,29.34666667
571QKD,571AF,22.025,29.36666667
571QKD,571AG,34.481,45.97466667
571QKD,571AC,1.88,2.506666667
571QKD,571AQ,3.764,5.018666667
571QKD,571AM,14.217,18.956
571QKD,571AB,88.126,117.5013333
571QKD,571JC,89.348,119.1306667
571QKD,571KH,98.863,131.8173333
571QKD,571TH,122.461,163.2813333
571QKD,571TL,77.162,102.8826667
571QKD,571DA,25.892,34.52266667
571QKD,571K,15.433,20.57733333
571QKD,571KF,27.294,36.392
571QKD,571KC,24.17,32.22666667
571QKD,571TD,13.646,18.19466667
571QKD,571TN,15.303,20.404
571QKD,571HC,8.253,11.004
571QKD,571TM,10.608,14.144
571QKD,571B,23.205,30.94
571QKD,571BM,27.609,36.812
571QKD,571CAE,34.161,45.548
571QKD,571FC,24.52,32.69333333
571QKD,571FN,20.645,27.52666667
571QKD,571LD,25.984,34.64533333
571QKD,571FT,29.602,39.46933333
571QKD,571KB,34.292,45.72266667
571QKD,571CS,25.207,33.60933333
571QKD,571D,20.67,27.56
571QKD,571DC,31.821,42.428
571QKD,571CC,21.323,28.43066667
571QKD,571FQ,18.781,25.04133333
571QKD,571HK,31.866,42.488
571QKD,571E,26.122,34.82933333
571QKD,571EA,25.243,33.65733333
571QKD,571HB,7.032,9.376
571QKD,571KT,3.983,5.310666667
571QKD,571DB,32.506,43.34133333
571QKD,571DJ,23.902,31.86933333
571QKD,571H,22.676,30.23466667
571QKD,571TF,20.448,27.264
571QKD,571TQ,15.901,21.20133333
571QKD,571FF,35.769,47.692
571QKD,571FH,41.444,55.25866667
571QKD,571FL,34.289,45.71866667
571QKD,571FJ,143.298,191.064
571QKD,571SC,120.994,161.3253333
571QKD,571FG,46.781,62.37466667
571QKD,571MQ,25.23,33.64
571QKD,571NF,32.208,42.944
571QKD,571NG,43.845,58.46
571QKD,571FA,23.011,30.68133333
571QKD,571FP,22.243,29.65733333
571QKD,571HJ,28.187,37.58266667
571QKD,571LB,18.543,24.724
571QKD,571QKA,32.345,43.12666667
571QKD,571QKB,19.489,25.98533333
571QKD,571QKC,60.951,81.268
571QKD,571QKE,28.393,37.85733333
571QKD,571QKF,14.209,18.94533333
571QKD,571QKG,58.604,78.13866667
571QKD,571QKT,0,0
571QKD,571FM,28.94,38.58666667
571QKD,571FD,31.572,42.096
571QKD,571FR,40.907,54.54266667
571QKD,571FS,43.354,57.80533333
571QKD,571LH,28.66,38.21333333
571QKD,571SH,50.508,67.344
571QKD,571FK,91.36,121.8133333
571QKD,571G,69.505,92.67333333
571QKD,571GB,57.462,76.616
571QKD,571GC,73.945,98.59333333
571QKD,571HG,78.254,104.3386667
571QKD,571SB,66.456,88.608
571QKD,571SD,66.385,88.51333333
571QKD,571CK,28.965,38.62
571QKD,571CL,28.127,37.50266667
571QKD,571FB,27.388,36.51733333
571QKD,571CD,29.158,38.87733333
571QKD,571HN,51.338,68.45066667
571QKD,571J,25.885,34.51333333
571QKD,571JB,24.486,32.648
571QKD,571KA,18.523,24.69733333
571QKD,571KL,23.112,30.816
571QKD,571FE,19.627,26.16933333
571QKD,571MC,14.333,19.11066667
571QKD,571MF,17.141,22.85466667
571QKD,571M,20.23,26.97333333
571QKD,571MB,17.433,23.244
571QKD,571MD,31.531,42.04133333
571QKD,571NA,50.782,67.70933333
571QKD,571NE,45.241,60.32133333
571QKD,571NC,13.73,18.30666667
571QKD,571P,24.832,33.10933333
571QKD,571PB,17.491,23.32133333
571QKD,571PC,23.548,31.39733333
571QKD,571PD,30.877,41.16933333
571QKD,571AJ,27.42,36.56
571QKD,571KJ,26.815,35.75333333
571QKD,571PF,26.092,34.78933333
571QKD,571PG,52.394,69.85866667
571QKD,571PH,16.542,22.056
571QKD,571AE,55.664,74.21866667
571QKD,571HP,54.08,72.10666667
571QKD,571QF,60.807,81.076
571QKD,571QA,25.297,33.72933333
571QKD,571QC,31.829,42.43866667
571QKD,571QD,28.211,37.61466667
571QKD,571QE,29.726,39.63466667
571QKD,571QM,21.765,29.02
571QKD,571L,109.205,145.6066667
571QKD,571LA,107.717,143.6226667
571QKD,571SF,182.605,243.4733333
571QKD,571SA,161.209,214.9453333
571QKD,571SE,156.19,208.2533333
571QKD,571SP,176.782,235.7093333
571QKD,571SQ,136.042,181.3893333
571QKD,571ST,150.216,200.288
571QKD,571NB,58.242,77.656
571QKD,571NH,57.746,76.99466667
571QKD,571QB,65.78,87.70666667
571QKD,571FX,18.915,25.22
571QKD,571KM,20.522,27.36266667
571QKD,571TC,26.725,35.63333333
571QKD,571TB,33.825,45.1
571QKD,571TE,40.464,53.952
571QKD,571TK,25.34,33.78666667
571QKD,571TP,40.575,54.1
571QKD,571W,0.179,0.238666667
571QKD,571WA,15.259,20.34533333
571QKD,571WW,20.737,27.64933333
571QKE,571AA,12.448,16.59733333
571QKE,571AD,19.416,25.888
571QKE,571AF,15.368,20.49066667
571QKE,571AG,28.566,38.088
571QKE,571AC,28.204,37.60533333
571QKE,571AQ,30.034,40.04533333
571QKE,571AM,13.51,18.01333333
571QKE,571AB,61.994,82.65866667
571QKE,571JC,63.216,84.288
571QKE,571KH,72.731,96.97466667
571QKE,571TH,96.329,128.4386667
571QKE,571TL,51.03,68.04
571QKE,571DA,24.264,32.352
571QKE,571K,18.85,25.13333333
571QKE,571KF,20.69,27.58666667
571QKE,571KC,25.361,33.81466667
571QKE,571TD,25.632,34.176
571QKE,571TN,27.289,36.38533333
571QKE,571HC,20.808,27.744
571QKE,571TM,21.448,28.59733333
571QKE,571B,17.102,22.80266667
571QKE,571BM,9.182,12.24266667
571QKE,571CAE,4.847,6.462666667
571QKE,571FC,4.308,5.744
571QKE,571FN,8.442,11.256
571QKE,571LD,3.084,4.112
571QKE,571FT,4.205,5.606666667
571QKE,571KB,4.978,6.637333333
571QKE,571CS,11.901,15.868
571QKE,571D,17.621,23.49466667
571QKE,571DC,25.906,34.54133333
571QKE,571CC,12.899,17.19866667
571QKE,571FQ,15.908,21.21066667
571QKE,571HK,13.999,18.66533333
571QKE,571E,11.111,14.81466667
571QKE,571EA,11.026,14.70133333
571QKE,571HB,28.015,37.35333333
571QKE,571KT,28.355,37.80666667
571QKE,571DB,23.389,31.18533333
571QKE,571DJ,20.853,27.804
571QKE,571H,34.662,46.216
571QKE,571TF,33.546,44.728
571QKE,571TQ,27.887,37.18266667
571QKE,571FF,6.909,9.212
571QKE,571FH,10.796,14.39466667
571QKE,571FL,8.422,11.22933333
571QKE,571FJ,89.664,119.552
571QKE,571SC,90.131,120.1746667
571QKE,571FG,53.867,71.82266667
571QKE,571MQ,56.703,75.604
571QKE,571NF,26.081,34.77466667
571QKE,571NG,36.334,48.44533333
571QKE,571FA,7.492,9.989333333
571QKE,571FP,10.382,13.84266667
571QKE,571HJ,5.322,7.096
571QKE,571LB,11.933,15.91066667
571QKE,571QKA,26.218,34.95733333
571QKE,571QKB,26.575,35.43333333
571QKE,571QKC,28.614,38.152
571QKE,571QKD,28.117,37.48933333
571QKE,571QKF,13.502,18.00266667
571QKE,571QKG,41.757,55.676
571QKE,571QKT,0,0
571QKE,571FM,3.543,4.724
571QKE,571FD,20.548,27.39733333
571QKE,571FR,18.547,24.72933333
571QKE,571FS,36.439,48.58533333
571QKE,571LH,16.926,22.568
571QKE,571SH,32.345,43.12666667
571QKE,571FK,57.399,76.532
571QKE,571G,35.544,47.392
571QKE,571GB,26.599,35.46533333
571QKE,571GC,43.082,57.44266667
571QKE,571HG,47.391,63.188
571QKE,571SB,35.593,47.45733333
571QKE,571SD,32.424,43.232
571QKE,571CK,4.532,6.042666667
571QKE,571CL,0.65,0.866666667
571QKE,571FB,2.287,3.049333333
571QKE,571CD,20.623,27.49733333
571QKE,571HN,26.845,35.79333333
571QKE,571J,17.315,23.08666667
571QKE,571JB,18.383,24.51066667
571QKE,571KA,13.94,18.58666667
571QKE,571KL,17.009,22.67866667
571QKE,571FE,36.069,48.092
571QKE,571MC,37.253,49.67066667
571QKE,571MF,28.308,37.744
571QKE,571M,27.316,36.42133333
571QKE,571MB,24.439,32.58533333
571QKE,571MD,38.617,51.48933333
571QKE,571NA,40.074,53.432
571QKE,571NE,33.783,45.044
571QKE,571NC,21.617,28.82266667
571QKE,571P,10.615,14.15333333
571QKE,571PB,11.064,14.752
571QKE,571PC,12.221,16.29466667
571QKE,571PD,8.043,10.724
571QKE,571AJ,18.026,24.03466667
571QKE,571KJ,17.169,22.892
571QKE,571PF,7.381,9.841333333
571QKE,571PG,16.18,21.57333333
571QKE,571PH,11.079,14.772
571QKE,571AE,29.694,39.592
571QKE,571HP,35.476,47.30133333
571QKE,571QF,28.47,37.96
571QKE,571QA,18.741,24.988
571QKE,571QC,25.914,34.552
571QKE,571QD,22.108,29.47733333
571QKE,571QE,23.822,31.76266667
571QKE,571QM,28.851,38.468
571QKE,571L,78.342,104.456
571QKE,571LA,76.854,102.472
571QKE,571SF,151.742,202.3226667
571QKE,571SA,130.346,173.7946667
571QKE,571SE,125.327,167.1026667
571QKE,571SP,145.919,194.5586667
571QKE,571SQ,105.179,140.2386667
571QKE,571ST,119.353,159.1373333
571QKE,571NB,32.272,43.02933333
571QKE,571NH,42.238,56.31733333
571QKE,571QB,39.648,52.864
571QKE,571FX,13.623,18.164
571QKE,571KM,15.06,20.08
571QKE,571TC,40.089,53.452
571QKE,571TB,27.744,36.992
571QKE,571TE,37.923,50.564
571QKE,571TK,26.531,35.37466667
571QKE,571TP,37.51,50.01333333
571QKE,571W,27.937,37.24933333
571QKE,571WA,22.265,29.68666667
571QKE,571WW,27.823,37.09733333
571QKF,571AA,6.402,8.536
571QKF,571AD,9.468,12.624
571QKF,571AF,5.471,7.294666667
571QKF,571AG,21.807,29.076
571QKF,571AC,19.379,25.83866667
571QKF,571AQ,31.803,42.404
571QKF,571AM,0.008,0.010666667
571QKF,571AB,52.46,69.94666667
571QKF,571JC,53.682,71.576
571QKF,571KH,63.197,84.26266667
571QKF,571TH,86.795,115.7266667
571QKF,571TL,41.496,55.328
571QKF,571DA,14.639,19.51866667
571QKF,571K,6.009,8.012
571QKF,571KF,11.065,14.75333333
571QKF,571KC,15.736,20.98133333
571QKF,571TD,12.583,16.77733333
571QKF,571TN,21.29,28.38666667
571QKF,571HC,11.218,14.95733333
571QKF,571TM,9.225,12.3
571QKF,571B,8.594,11.45866667
571QKF,571BM,9.455,12.60666667
571QKF,571CAE,15.628,20.83733333
571QKF,571FC,16.014,21.352
571QKF,571FN,17.521,23.36133333
571QKF,571LD,13.565,18.08666667
571QKF,571FT,17.144,22.85866667
571QKF,571KB,15.759,21.012
571QKF,571CS,6.951,9.268
571QKF,571D,7.374,9.832
571QKF,571DC,19.147,25.52933333
571QKF,571CC,22.146,29.528
571QKF,571FQ,27.317,36.42266667
571QKF,571HK,40.402,53.86933333
571QKF,571E,7.968,10.624
571QKF,571EA,5.821,7.761333333
571QKF,571HB,19.19,25.58666667
571QKF,571KT,19.53,26.04
571QKF,571DB,13.764,18.352
571QKF,571DJ,11.228,14.97066667
571QKF,571H,24.433,32.57733333
571QKF,571TF,21.565,28.75333333
571QKF,571TQ,21.103,28.13733333
571QKF,571FF,17.236,22.98133333
571QKF,571FH,22.067,29.42266667
571QKF,571FL,19.693,26.25733333
571QKF,571FJ,120.118,160.1573333
571QKF,571SC,101.402,135.2026667
571QKF,571FG,55.556,74.07466667
571QKF,571MQ,58.392,77.856
571QKF,571NF,18.9,25.2
571QKF,571NG,31.679,42.23866667
571QKF,571FA,15.541,20.72133333
571QKF,571FP,14.144,18.85866667
571QKF,571HJ,13.286,17.71466667
571QKF,571LB,12.047,16.06266667
571QKF,571QKA,19.037,25.38266667
571QKF,571QKB,28.264,37.68533333
571QKF,571QKC,18.592,24.78933333
571QKF,571QKD,15.351,20.468
571QKF,571QKE,14.261,19.01466667
571QKF,571QKG,28.301,37.73466667
571QKF,571QKT,0,0
571QKF,571FM,16.78,22.37333333
571QKF,571FD,40.108,53.47733333
571QKF,571FR,29.818,39.75733333
571QKF,571FS,51.89,69.18666667
571QKF,571LH,26.183,34.91066667
571QKF,571SH,59.044,78.72533333
571QKF,571FK,68.67,91.56
571QKF,571G,46.815,62.42
571QKF,571GB,37.87,50.49333333
571QKF,571GC,54.353,72.47066667
571QKF,571HG,58.662,78.216
571QKF,571SB,46.864,62.48533333
571QKF,571SD,43.695,58.26
571QKF,571CK,12.401,16.53466667
571QKF,571CL,14.362,19.14933333
571QKF,571FB,17.639,23.51866667
571QKF,571CD,13.113,17.484
571QKF,571HN,26.701,35.60133333
571QKF,571J,9.805,13.07333333
571QKF,571JB,11.944,15.92533333
571QKF,571KA,2.911,3.881333333
571QKF,571KL,8.362,11.14933333
571QKF,571FE,33.722,44.96266667
571QKF,571MC,28.428,37.904
571QKF,571MF,30.077,40.10266667
571QKF,571M,29.005,38.67333333
571QKF,571MB,26.208,34.944
571QKF,571MD,40.306,53.74133333
571QKF,571NA,33.315,44.42
571QKF,571NE,27.024,36.032
571QKF,571NC,8.255,11.00666667
571QKF,571P,5.465,7.286666667
571QKF,571PB,4.313,5.750666667
571QKF,571PC,4.762,6.349333333
571QKF,571PD,12.344,16.45866667
571QKF,571AJ,10.571,14.09466667
571QKF,571KJ,9.714,12.952
571QKF,571PF,6.316,8.421333333
571QKF,571PG,21.959,29.27866667
571QKF,571PH,3.033,4.044
571QKF,571AE,19.058,25.41066667
571QKF,571HP,29.443,39.25733333
571QKF,571QF,18.448,24.59733333
571QKF,571QA,11.56,15.41333333
571QKF,571QC,19.155,25.54
571QKF,571QD,15.669,20.892
571QKF,571QE,17.052,22.736
571QKF,571QM,30.54,40.72
571QKF,571L,89.613,119.484
571QKF,571LA,88.125,117.5
571QKF,571SF,163.013,217.3506667
571QKF,571SA,141.617,188.8226667
571QKF,571SE,136.598,182.1306667
571QKF,571SP,157.19,209.5866667
571QKF,571SQ,116.45,155.2666667
571QKF,571ST,130.624,174.1653333
571QKF,571NB,22.522,30.02933333
571QKF,571NH,27.443,36.59066667
571QKF,571QB,30.114,40.152
571QKF,571FX,16.989,22.652
571QKF,571KM,15.091,20.12133333
571QKF,571TC,28.213,37.61733333
571QKF,571TB,18.119,24.15866667
571QKF,571TE,28.298,37.73066667
571QKF,571TK,16.906,22.54133333
571QKF,571TP,27.885,37.18
571QKF,571W,15.171,20.228
571QKF,571WA,24.034,32.04533333
571QKF,571WW,29.512,39.34933333
571QKG,571AA,21.071,28.09466667
571QKG,571AD,24.589,32.78533333
571QKG,571AF,22.6,30.13333333
571QKG,571AG,12.898,17.19733333
571QKG,571AC,57.89,77.18666667
571QKG,571AQ,72.898,97.19733333
571QKG,571AM,28.052,37.40266667
571QKG,571AB,29.704,39.60533333
571QKG,571JC,30.926,41.23466667
571QKG,571KH,40.441,53.92133333
571QKG,571TH,64.039,85.38533333
571QKG,571TL,18.74,24.98666667
571QKG,571DA,32.061,42.748
571QKG,571K,27.041,36.05466667
571QKG,571KF,28.376,37.83466667
571QKG,571KC,42.034,56.04533333
571QKG,571TD,42.108,56.144
571QKG,571TN,45.944,61.25866667
571QKG,571HC,32.77,43.69333333
571QKG,571TM,30.777,41.036
571QKG,571B,19.08,25.44
571QKG,571BM,25.49,33.98666667
571QKG,571CAE,38.848,51.79733333
571QKG,571FC,44.132,58.84266667
571QKG,571FN,49.824,66.432
571QKG,571LD,45.426,60.568
571QKG,571FT,38.834,51.77866667
571QKG,571KB,38.979,51.972
571QKG,571CS,21.023,28.03066667
571QKG,571D,25.356,33.808
571QKG,571DC,18.758,25.01066667
571QKG,571CC,52.6,70.13333333
571QKG,571FQ,65.084,86.77866667
571QKG,571HK,46.344,61.792
571QKG,571E,24.003,32.004
571QKG,571EA,25.537,34.04933333
571QKG,571HB,57.253,76.33733333
571QKG,571KT,55.636,74.18133333
571QKG,571DB,31.411,41.88133333
571QKG,571DJ,24.934,33.24533333
571QKG,571H,46.461,61.948
571QKG,571TF,51.48,68.64
571QKG,571TQ,49.344,65.792
571QKG,571FF,36.115,48.15333333
571QKG,571FH,44.334,59.112
571QKG,571FL,38.746,51.66133333
571QKG,571FJ,97.362,129.816
571QKG,571SC,103.701,138.268
571QKG,571FG,89.403,119.204
571QKG,571MQ,71.294,95.05866667
571QKG,571NF,23.443,31.25733333
571QKG,571NG,34.093,45.45733333
571QKG,571FA,50.034,66.712
571QKG,571FP,40.962,54.616
571QKG,571HJ,46.9,62.53333333
571QKG,571LB,38.865,51.82
571QKG,571QKA,23.387,31.18266667
571QKG,571QKB,75.928,101.2373333
571QKG,571QKC,15.3,20.4
571QKG,571QKD,58.799,78.39866667
571QKG,571QKE,42.862,57.14933333
571QKG,571QKF,28.044,37.392
571QKG,571QKT,0,0
571QKG,571FM,39.316,52.42133333
571QKG,571FD,54.411,72.548
571QKG,571FR,43.797,58.396
571QKG,571FS,66.193,88.25733333
571QKG,571LH,50.382,67.176
571QKG,571SH,57.595,76.79333333
571QKG,571FK,62.093,82.79066667
571QKG,571G,46.315,61.75333333
571QKG,571GB,40.169,53.55866667
571QKG,571GC,56.652,75.536
571QKG,571HG,50.428,67.23733333
571QKG,571SB,49.163,65.55066667
571QKG,571SD,43.195,57.59333333
571QKG,571CK,35.224,46.96533333
571QKG,571CL,43.104,57.472
571QKG,571FB,40.867,54.48933333
571QKG,571CD,13.627,18.16933333
571QKG,571HN,8.695,11.59333333
571QKG,571J,16.902,22.536
571QKG,571JB,17.155,22.87333333
571QKG,571KA,25.33,33.77333333
571QKG,571KL,18.765,25.02
571QKG,571FE,65.691,87.588
571QKG,571MC,60.397,80.52933333
571QKG,571MF,63.205,84.27333333
571QKG,571M,76.669,102.2253333
571QKG,571MB,69.448,92.59733333
571QKG,571MD,87.97,117.2933333
571QKG,571NA,12.507,16.676
571QKG,571NE,19.299,25.732
571QKG,571NC,29.808,39.744
571QKG,571P,24.003,32.004
571QKG,571PB,29.571,39.428
571QKG,571PC,22.249,29.66533333
571QKG,571PD,27.993,37.324
571QKG,571AJ,16.044,21.392
571QKG,571KJ,16.543,22.05733333
571QKG,571PF,28.634,38.17866667
571QKG,571PG,29.204,38.93866667
571QKG,571PH,27.819,37.092
571QKG,571AE,14.767,19.68933333
571QKG,571HP,5.682,7.576
571QKG,571QF,15.156,20.208
571QKG,571QA,17.468,23.29066667
571QKG,571QC,18.766,25.02133333
571QKG,571QD,15.28,20.37333333
571QKG,571QE,18.819,25.092
571QKG,571QM,78.204,104.272
571QKG,571L,91.912,122.5493333
571QKG,571LA,90.424,120.5653333
571QKG,571SF,165.312,220.416
571QKG,571SA,143.916,191.888
571QKG,571SE,138.897,185.196
571QKG,571SP,159.489,212.652
571QKG,571SQ,118.749,158.332
571QKG,571ST,132.923,177.2306667
571QKG,571NB,9.781,13.04133333
571QKG,571NH,0.867,1.156
571QKG,571QB,7.04,9.386666667
571QKG,571FX,65.218,86.95733333
571QKG,571KM,41.909,55.87866667
571QKG,571TC,47.866,63.82133333
571QKG,571TB,30.196,40.26133333
571QKG,571TE,36.835,49.11333333
571QKG,571TK,43.204,57.60533333
571QKG,571TP,45.486,60.648
571QKG,571W,58.979,78.63866667
